Name,Value
Weight_SteerAngle_To_Target,9.8794
Weight_Throttle_To_Target,3.9471
Weight_SonarBeam_SteerAngle_0,2.2836
Weight_SonarBeam_Throttle_0,2.4329
Weight_SonarBeam_SteerAngle_1,-5.5543
Weight_SonarBeam_Throttle_1,-2.7174
Weight_SonarBeam_SteerAngle_2,-5.0037
Weight_SonarBeam_Throttle_2,-2.6302
Weight_SonarBeam_SteerAngle_3,-4.9235
Weight_SonarBeam_Throttle_3,9.988
Weight_SonarBeam_SteerAngle_4,-3.6226
Weight_SonarBeam_Throttle_4,-1.1878
Weight_SonarBeam_SteerAngle_5,-9.3391
Weight_SonarBeam_Throttle_5,-0.40028
Weight_SonarBeam_SteerAngle_6,-1.8709
Weight_SonarBeam_Throttle_6,9.9299
Weight_SonarBeam_SteerAngle_7,3.3696
Weight_SonarBeam_Throttle_7,-4.8104
Weight_SonarBeam_SteerAngle_8,-8.1454
Weight_SonarBeam_Throttle_8,-6.6678
Weight_SonarBeam_SteerAngle_9,8.4048
Weight_SonarBeam_Throttle_9,-4.1989
Weight_SonarBeam_SteerAngle_10,7.5382
Weight_SonarBeam_Throttle_10,3.8305
Weight_SonarBeam_SteerAngle_11,4.6821
Weight_SonarBeam_Throttle_11,7.1653
Weight_SonarBeam_SteerAngle_12,-6.826
Weight_SonarBeam_Throttle_12,-1.8268
Weight_SonarBeam_SteerAngle_13,2.955
Weight_SonarBeam_Throttle_13,-5.0026
Weight_SonarBeam_SteerAngle_14,9.4622
Weight_SonarBeam_Throttle_14,-1.4489
Weight_SonarBeam_SteerAngle_15,2.7652
Weight_SonarBeam_Throttle_15,1.0345
Weight_SonarBeam_SteerAngle_16,9.6879
Weight_SonarBeam_Throttle_16,1.9202
Weight_SonarBeam_SteerAngle_17,-2.1449
Weight_SonarBeam_Throttle_17,1.1263
Weight_SonarBeam_SteerAngle_18,-7.5961
Weight_SonarBeam_Throttle_18,-5.5369
Weight_SonarBeam_SteerAngle_19,8.0792
Weight_SonarBeam_Throttle_19,0.41331
Weight_SonarBeam_SteerAngle_20,-0.6126
Weight_SonarBeam_Throttle_20,-9.583
Weight_SonarBeam_SteerAngle_21,-7.5816
Weight_SonarBeam_Throttle_21,3.4305
Weight_SonarBeam_SteerAngle_22,6.3629
Weight_SonarBeam_Throttle_22,-1.0484
Weight_SonarBeam_SteerAngle_23,-8.4466
Weight_SonarBeam_Throttle_23,-6.9242
Weight_SonarBeam_SteerAngle_24,5.7653
Weight_SonarBeam_Throttle_24,5.8453
Weight_SonarBeam_SteerAngle_25,0.12197
Weight_SonarBeam_Throttle_25,3.4232
Weight_SonarBeam_SteerAngle_26,-8.9494
Weight_SonarBeam_Throttle_26,1.6135
Weight_SonarBeam_SteerAngle_27,6.0615
Weight_SonarBeam_Throttle_27,-1.2534
Weight_SonarBeam_SteerAngle_28,-4.5671
Weight_SonarBeam_Throttle_28,-4.9935
Weight_SonarBeam_SteerAngle_29,8.0044
Weight_SonarBeam_Throttle_29,4.0889
Weight_SonarBeam_SteerAngle_30,-5.7967
Weight_SonarBeam_Throttle_30,-2.4773
Weight_SonarBeam_SteerAngle_31,-7.9851
Weight_SonarBeam_Throttle_31,1.7675
Weight_SonarBeam_SteerAngle_32,-1.7528
Weight_SonarBeam_Throttle_32,8.1318
Weight_SonarBeam_SteerAngle_33,2.6924
Weight_SonarBeam_Throttle_33,2.5807
Weight_SonarBeam_SteerAngle_34,-3.2186
Weight_SonarBeam_Throttle_34,-0.85056
Weight_SonarBeam_SteerAngle_35,9.5012
Weight_SonarBeam_Throttle_35,-4.0518
Weight_SonarBeam_SteerAngle_36,-0.72571
Weight_SonarBeam_Throttle_36,8.1128
Weight_SonarBeam_SteerAngle_37,-3.866
Weight_SonarBeam_Throttle_37,5.9354
Weight_SonarBeam_SteerAngle_38,-9.8883
Weight_SonarBeam_Throttle_38,2.8528
Weight_SonarBeam_SteerAngle_39,-4.936
Weight_SonarBeam_Throttle_39,8.4923
Weight_SonarBeam_SteerAngle_40,-9.6144
Weight_SonarBeam_Throttle_40,3.9819
Weight_SonarBeam_SteerAngle_41,5.4098
Weight_SonarBeam_Throttle_41,-5.425
Weight_SonarBeam_SteerAngle_42,-4.6897
Weight_SonarBeam_Throttle_42,6.4013
Weight_SonarBeam_SteerAngle_43,5.7489
Weight_SonarBeam_Throttle_43,2.3669
Weight_SonarBeam_SteerAngle_44,-3.4484
Weight_SonarBeam_Throttle_44,-7.3658
Weight_SonarBeam_SteerAngle_45,-2.622
Weight_SonarBeam_Throttle_45,1.4079
Weight_SonarBeam_SteerAngle_46,0.96736
Weight_SonarBeam_Throttle_46,-1.7915
Weight_SonarBeam_SteerAngle_47,8.5723
Weight_SonarBeam_Throttle_47,-8.9756
Weight_SonarBeam_SteerAngle_48,5.6678
Weight_SonarBeam_Throttle_48,-8.0903
Weight_SonarBeam_SteerAngle_49,-8.7501
Weight_SonarBeam_Throttle_49,-7.7648
Weight_SonarBeam_SteerAngle_50,-6.0467
Weight_SonarBeam_Throttle_50,-5.4961
Weight_SonarBeam_SteerAngle_51,-8.1236
Weight_SonarBeam_Throttle_51,7.0452
Weight_SonarBeam_SteerAngle_52,4.0846
Weight_SonarBeam_Throttle_52,-9.52
Weight_SonarBeam_SteerAngle_53,1.8072
Weight_SonarBeam_Throttle_53,7.7389
Weight_SonarBeam_SteerAngle_54,1.6864
Weight_SonarBeam_Throttle_54,-3.4058
Weight_SonarBeam_SteerAngle_55,-4.3893
Weight_SonarBeam_Throttle_55,-6.2401
Weight_SonarBeam_SteerAngle_56,-7.1174
Weight_SonarBeam_Throttle_56,4.6529
Weight_SonarBeam_SteerAngle_57,-1.5871
Weight_SonarBeam_Throttle_57,5.9847
Weight_SonarBeam_SteerAngle_58,4.1324
Weight_SonarBeam_Throttle_58,9.0573
Weight_SonarBeam_SteerAngle_59,-2.2559
Weight_SonarBeam_Throttle_59,7.6613
Weight_SonarBeam_SteerAngle_60,9.3568
Weight_SonarBeam_Throttle_60,-2.3646
Weight_SonarBeam_SteerAngle_61,2.4546
Weight_SonarBeam_Throttle_61,8.0709
Weight_SonarBeam_SteerAngle_62,-4.8252
Weight_SonarBeam_Throttle_62,-4.9267
Weight_SonarBeam_SteerAngle_63,8.4047
Weight_SonarBeam_Throttle_63,-4.692
Weight_SonarBeam_SteerAngle_64,2.073
Weight_SonarBeam_Throttle_64,-8.9596
Weight_SonarBeam_SteerAngle_65,9.9252
Weight_SonarBeam_Throttle_65,-1.795
Weight_SonarBeam_SteerAngle_66,-3.1208
Weight_SonarBeam_Throttle_66,-7.9883
Weight_SonarBeam_SteerAngle_67,-8.6749
Weight_SonarBeam_Throttle_67,-2.7824
Weight_SonarBeam_SteerAngle_68,-6.0695
Weight_SonarBeam_Throttle_68,0.57044
Weight_SonarBeam_SteerAngle_69,7.1803
Weight_SonarBeam_Throttle_69,-7.1657
Weight_SonarBeam_SteerAngle_70,-9.7703
Weight_SonarBeam_Throttle_70,5.2369
Weight_SonarBeam_SteerAngle_71,2.1109
Weight_SonarBeam_Throttle_71,-1.7107
Weight_SonarBeam_SteerAngle_72,3.2979
Weight_SonarBeam_Throttle_72,3.0146
Weight_SonarBeam_SteerAngle_73,-2.1415
Weight_SonarBeam_Throttle_73,-8.2062
Weight_SonarBeam_SteerAngle_74,-4.5555
Weight_SonarBeam_Throttle_74,6.3729
Weight_SonarBeam_SteerAngle_75,8.5998
Weight_SonarBeam_Throttle_75,-4.3594
Weight_SonarBeam_SteerAngle_76,3.022
Weight_SonarBeam_Throttle_76,-5.718
Weight_SonarBeam_SteerAngle_77,6.731
Weight_SonarBeam_Throttle_77,-7.1089
Weight_SonarBeam_SteerAngle_78,-8.0496
Weight_SonarBeam_Throttle_78,-8.847
Weight_SonarBeam_SteerAngle_79,-9.8136
Weight_SonarBeam_Throttle_79,-0.80948
Weight_SonarBeam_SteerAngle_80,8.5054
Weight_SonarBeam_Throttle_80,-3.682
Weight_SonarBeam_SteerAngle_81,-3.724
Weight_SonarBeam_Throttle_81,5.072
Weight_SonarBeam_SteerAngle_82,3.7381
Weight_SonarBeam_Throttle_82,-5.4103
Weight_SonarBeam_SteerAngle_83,3.696
Weight_SonarBeam_Throttle_83,-0.34173
Weight_SonarBeam_SteerAngle_84,4.2972
Weight_SonarBeam_Throttle_84,-1.4005
Weight_SonarBeam_SteerAngle_85,-4.2113
Weight_SonarBeam_Throttle_85,-9.2453
Weight_SonarBeam_SteerAngle_86,-4.5992
Weight_SonarBeam_Throttle_86,0.76714
Weight_SonarBeam_SteerAngle_87,-2.6078
Weight_SonarBeam_Throttle_87,7.9092
Weight_SonarBeam_SteerAngle_88,8.4049
Weight_SonarBeam_Throttle_88,-2.8875
Weight_SonarBeam_SteerAngle_89,3.7475
Weight_SonarBeam_Throttle_89,5.8624
Weight_SonarBeam_SteerAngle_90,-3.8648
Weight_SonarBeam_Throttle_90,-4.0114
Weight_SonarBeam_SteerAngle_91,-4.1573
Weight_SonarBeam_Throttle_91,-1.4026
Weight_SonarBeam_SteerAngle_92,6.4004
Weight_SonarBeam_Throttle_92,-0.033383
Weight_SonarBeam_SteerAngle_93,-4.0227
Weight_SonarBeam_Throttle_93,-6.2074
Weight_SonarBeam_SteerAngle_94,6.0795
Weight_SonarBeam_Throttle_94,-5.6044
Weight_SonarBeam_SteerAngle_95,3.7394
Weight_SonarBeam_Throttle_95,-7.2993
Weight_SonarBeam_SteerAngle_96,3.5067
Weight_SonarBeam_Throttle_96,-3.1637
Weight_SonarBeam_SteerAngle_97,-8.9108
Weight_SonarBeam_Throttle_97,0.5827
Weight_SonarBeam_SteerAngle_98,2.5006
Weight_SonarBeam_Throttle_98,-8.9945
Weight_SonarBeam_SteerAngle_99,5.622
Weight_SonarBeam_Throttle_99,-9.0298
Weight_SonarBeam_SteerAngle_100,-1.493
Weight_SonarBeam_Throttle_100,-5.334
Weight_SonarBeam_SteerAngle_101,6.2475
Weight_SonarBeam_Throttle_101,5.4369
Weight_SonarBeam_SteerAngle_102,2.6642
Weight_SonarBeam_Throttle_102,6.1072
Weight_SonarBeam_SteerAngle_103,-7.3892
Weight_SonarBeam_Throttle_103,-4.4805
Weight_SonarBeam_SteerAngle_104,7.48
Weight_SonarBeam_Throttle_104,-2.4264
Weight_SonarBeam_SteerAngle_105,-3.208
Weight_SonarBeam_Throttle_105,-0.56167
Weight_SonarBeam_SteerAngle_106,-1.5705
Weight_SonarBeam_Throttle_106,2.9458
Weight_SonarBeam_SteerAngle_107,7.2091
Weight_SonarBeam_Throttle_107,1.3578
Weight_SonarBeam_SteerAngle_108,-7.4622
Weight_SonarBeam_Throttle_108,8.1029
Weight_SonarBeam_SteerAngle_109,7.4068
Weight_SonarBeam_Throttle_109,-8.5341
Weight_SonarBeam_SteerAngle_110,8.653
Weight_SonarBeam_Throttle_110,-6.7615
Weight_SonarBeam_SteerAngle_111,-2.3583
Weight_SonarBeam_Throttle_111,-5.1832
Weight_SonarBeam_SteerAngle_112,8.8316
Weight_SonarBeam_Throttle_112,-4.5626
Weight_SonarBeam_SteerAngle_113,1.4136
Weight_SonarBeam_Throttle_113,1.2222
Weight_SonarBeam_SteerAngle_114,3.3723
Weight_SonarBeam_Throttle_114,-2.7661
Weight_SonarBeam_SteerAngle_115,-2.0232
Weight_SonarBeam_Throttle_115,-1.694
Weight_SonarBeam_SteerAngle_116,-1.5
Weight_SonarBeam_Throttle_116,8.0072
Weight_SonarBeam_SteerAngle_117,-1.0135
Weight_SonarBeam_Throttle_117,-4.1625
Weight_SonarBeam_SteerAngle_118,4.3509
Weight_SonarBeam_Throttle_118,-2.446
Weight_SonarBeam_SteerAngle_119,1.7271
Weight_SonarBeam_Throttle_119,-3.8504
Weight_SonarBeam_SteerAngle_120,6.8359
Weight_SonarBeam_Throttle_120,-8.0458
Weight_SonarBeam_SteerAngle_121,4.1399
Weight_SonarBeam_Throttle_121,-2.921
Weight_SonarBeam_SteerAngle_122,4.4586
Weight_SonarBeam_Throttle_122,5.1314
Weight_SonarBeam_SteerAngle_123,7.1121
Weight_SonarBeam_Throttle_123,-0.074081
Weight_SonarBeam_SteerAngle_124,5.8925
Weight_SonarBeam_Throttle_124,-6.6879
Weight_SonarBeam_SteerAngle_125,1.5592
Weight_SonarBeam_Throttle_125,3.6539
Weight_SonarBeam_SteerAngle_126,3.1096
Weight_SonarBeam_Throttle_126,2.8815
Weight_SonarBeam_SteerAngle_127,-3.5211
Weight_SonarBeam_Throttle_127,9.7653
Weight_SonarBeam_SteerAngle_128,8.879
Weight_SonarBeam_Throttle_128,-7.1616
Weight_SonarBeam_SteerAngle_129,6.3969
Weight_SonarBeam_Throttle_129,-6.8082
Weight_SonarBeam_SteerAngle_130,-1.8371
Weight_SonarBeam_Throttle_130,4.3351
Weight_SonarBeam_SteerAngle_131,3.5782
Weight_SonarBeam_Throttle_131,-5.846
Weight_SonarBeam_SteerAngle_132,-6.9997
Weight_SonarBeam_Throttle_132,5.8312
Weight_SonarBeam_SteerAngle_133,0.37375
Weight_SonarBeam_Throttle_133,6.3311
Weight_SonarBeam_SteerAngle_134,-1.6261
Weight_SonarBeam_Throttle_134,4.8555
Weight_SonarBeam_SteerAngle_135,-6.8997
Weight_SonarBeam_Throttle_135,2.4991
Weight_SonarBeam_SteerAngle_136,-5.8406
Weight_SonarBeam_Throttle_136,8.8438
Weight_SonarBeam_SteerAngle_137,-1.6559
Weight_SonarBeam_Throttle_137,-5.6668
Weight_SonarBeam_SteerAngle_138,-2.6831
Weight_SonarBeam_Throttle_138,-6.0057
Weight_SonarBeam_SteerAngle_139,-1.5217
Weight_SonarBeam_Throttle_139,7.4539
Weight_SonarBeam_SteerAngle_140,4.9857
Weight_SonarBeam_Throttle_140,9.6188
Weight_SonarBeam_SteerAngle_141,6.4332
Weight_SonarBeam_Throttle_141,-2.2416
Weight_SonarBeam_SteerAngle_142,-7.6706
Weight_SonarBeam_Throttle_142,-0.088019
Weight_SonarBeam_SteerAngle_143,-4.1218
Weight_SonarBeam_Throttle_143,2.9209
Weight_SonarBeam_SteerAngle_144,-6.6831
Weight_SonarBeam_Throttle_144,-7.5312
Weight_SonarBeam_SteerAngle_145,-9.5002
Weight_SonarBeam_Throttle_145,-5.8392
Weight_SonarBeam_SteerAngle_146,-4.8995
Weight_SonarBeam_Throttle_146,6.6863
Weight_SonarBeam_SteerAngle_147,-7.6631
Weight_SonarBeam_Throttle_147,-9.0202
Weight_SonarBeam_SteerAngle_148,-8.8186
Weight_SonarBeam_Throttle_148,-4.0451
Weight_SonarBeam_SteerAngle_149,7.5027
Weight_SonarBeam_Throttle_149,-6.6553
Weight_SonarBeam_SteerAngle_150,-8.5243
Weight_SonarBeam_Throttle_150,6.5654
Weight_SonarBeam_SteerAngle_151,-4.4758
Weight_SonarBeam_Throttle_151,-8.1569
Weight_SonarBeam_SteerAngle_152,3.7663
Weight_SonarBeam_Throttle_152,-3.9039
Weight_SonarBeam_SteerAngle_153,-4.7926
Weight_SonarBeam_Throttle_153,0.77568
Weight_SonarBeam_SteerAngle_154,-7.3835
Weight_SonarBeam_Throttle_154,8.9756
Weight_SonarBeam_SteerAngle_155,-2.2842
Weight_SonarBeam_Throttle_155,4.0663
Weight_SonarBeam_SteerAngle_156,2.8209
Weight_SonarBeam_Throttle_156,9.0993
Weight_SonarBeam_SteerAngle_157,2.0494
Weight_SonarBeam_Throttle_157,-4.2364
Weight_SonarBeam_SteerAngle_158,2.7403
Weight_SonarBeam_Throttle_158,-5.0946
Weight_SonarBeam_SteerAngle_159,-0.83114
Weight_SonarBeam_Throttle_159,3.9986
Weight_SonarBeam_SteerAngle_160,0.29029
Weight_SonarBeam_Throttle_160,-6.7471
Weight_SonarBeam_SteerAngle_161,-0.98725
Weight_SonarBeam_Throttle_161,5.4669
Weight_SonarBeam_SteerAngle_162,5.599
