Name,Value
Weight_SteerAngle_To_Target,7.6699
Weight_Throttle_To_Target,-2.5543
Weight_SonarBeam_SteerAngle_0,8.5047
Weight_SonarBeam_Throttle_0,6.368
Weight_SonarBeam_SteerAngle_1,0.17148
Weight_SonarBeam_Throttle_1,7.5946
Weight_SonarBeam_SteerAngle_2,-1.237
Weight_SonarBeam_Throttle_2,-9.5312
Weight_SonarBeam_SteerAngle_3,-5.9095
Weight_SonarBeam_Throttle_3,5.4982
Weight_SonarBeam_SteerAngle_4,7.1478
Weight_SonarBeam_Throttle_4,-3.0981
Weight_SonarBeam_SteerAngle_5,8.4778
Weight_SonarBeam_Throttle_5,6.8426
Weight_SonarBeam_SteerAngle_6,2.794
Weight_SonarBeam_Throttle_6,7.4721
Weight_SonarBeam_SteerAngle_7,-8.9895
Weight_SonarBeam_Throttle_7,-1.2607
Weight_SonarBeam_SteerAngle_8,1.3922
Weight_SonarBeam_Throttle_8,2.9009
Weight_SonarBeam_SteerAngle_9,9.5554
Weight_SonarBeam_Throttle_9,2.9756
Weight_SonarBeam_SteerAngle_10,-7.1362
Weight_SonarBeam_Throttle_10,5.5894
Weight_SonarBeam_SteerAngle_11,0.83336
Weight_SonarBeam_Throttle_11,-1.1272
Weight_SonarBeam_SteerAngle_12,-9.0797
Weight_SonarBeam_Throttle_12,-5.9891
Weight_SonarBeam_SteerAngle_13,7.099
Weight_SonarBeam_Throttle_13,7.8083
Weight_SonarBeam_SteerAngle_14,-4.219
Weight_SonarBeam_Throttle_14,1.8817
Weight_SonarBeam_SteerAngle_15,-5.0975
Weight_SonarBeam_Throttle_15,-7.3708
Weight_SonarBeam_SteerAngle_16,2.5871
Weight_SonarBeam_Throttle_16,7.0857
Weight_SonarBeam_SteerAngle_17,-8.2312
Weight_SonarBeam_Throttle_17,-1.9027
Weight_SonarBeam_SteerAngle_18,8.1535
Weight_SonarBeam_Throttle_18,-9.121
Weight_SonarBeam_SteerAngle_19,-9.8026
Weight_SonarBeam_Throttle_19,9.2352
Weight_SonarBeam_SteerAngle_20,6.4968
Weight_SonarBeam_Throttle_20,1.0634
Weight_SonarBeam_SteerAngle_21,5.7587
Weight_SonarBeam_Throttle_21,6.9197
Weight_SonarBeam_SteerAngle_22,1.1685
Weight_SonarBeam_Throttle_22,-1.3799
Weight_SonarBeam_SteerAngle_23,-0.46481
Weight_SonarBeam_Throttle_23,-9.6481
Weight_SonarBeam_SteerAngle_24,-2.4537
Weight_SonarBeam_Throttle_24,-1.6189
Weight_SonarBeam_SteerAngle_25,-5.5699
Weight_SonarBeam_Throttle_25,-7.9652
Weight_SonarBeam_SteerAngle_26,-4.85
Weight_SonarBeam_Throttle_26,7.6454
Weight_SonarBeam_SteerAngle_27,-9.9379
Weight_SonarBeam_Throttle_27,-5.5618
Weight_SonarBeam_SteerAngle_28,4.1941
Weight_SonarBeam_Throttle_28,2.2573
Weight_SonarBeam_SteerAngle_29,-5.9022
Weight_SonarBeam_Throttle_29,7.2876
Weight_SonarBeam_SteerAngle_30,9.7904
Weight_SonarBeam_Throttle_30,8.1889
Weight_SonarBeam_SteerAngle_31,3.5754
Weight_SonarBeam_Throttle_31,-0.90769
Weight_SonarBeam_SteerAngle_32,-1.9406
Weight_SonarBeam_Throttle_32,0.87007
Weight_SonarBeam_SteerAngle_33,1.1077
Weight_SonarBeam_Throttle_33,-8.7315
Weight_SonarBeam_SteerAngle_34,0.76961
Weight_SonarBeam_Throttle_34,-9.1878
Weight_SonarBeam_SteerAngle_35,4.7685
Weight_SonarBeam_Throttle_35,-5.4436
Weight_SonarBeam_SteerAngle_36,-3.0791
Weight_SonarBeam_Throttle_36,-7.7568
Weight_SonarBeam_SteerAngle_37,-5.8643
Weight_SonarBeam_Throttle_37,5.1246
Weight_SonarBeam_SteerAngle_38,-1.9859
Weight_SonarBeam_Throttle_38,2.6494
Weight_SonarBeam_SteerAngle_39,9.0101
Weight_SonarBeam_Throttle_39,6.5063
Weight_SonarBeam_SteerAngle_40,-7.0322
Weight_SonarBeam_Throttle_40,9.3064
Weight_SonarBeam_SteerAngle_41,4.7071
Weight_SonarBeam_Throttle_41,-7.0807
Weight_SonarBeam_SteerAngle_42,4.9097
Weight_SonarBeam_Throttle_42,1.4482
Weight_SonarBeam_SteerAngle_43,2.0877
Weight_SonarBeam_Throttle_43,-6.9346
Weight_SonarBeam_SteerAngle_44,-7.5151
Weight_SonarBeam_Throttle_44,4.5031
Weight_SonarBeam_SteerAngle_45,0.62349
Weight_SonarBeam_Throttle_45,-9.2087
Weight_SonarBeam_SteerAngle_46,-2.1422
Weight_SonarBeam_Throttle_46,7.2252
Weight_SonarBeam_SteerAngle_47,7.6247
Weight_SonarBeam_Throttle_47,-5.7141
Weight_SonarBeam_SteerAngle_48,1.6012
Weight_SonarBeam_Throttle_48,-5.8877
Weight_SonarBeam_SteerAngle_49,8.74
Weight_SonarBeam_Throttle_49,6.6842
Weight_SonarBeam_SteerAngle_50,6.7257
Weight_SonarBeam_Throttle_50,2.279
Weight_SonarBeam_SteerAngle_51,-5.3925
Weight_SonarBeam_Throttle_51,-9.6608
Weight_SonarBeam_SteerAngle_52,0.83227
Weight_SonarBeam_Throttle_52,-2.0897
Weight_SonarBeam_SteerAngle_53,6.4928
Weight_SonarBeam_Throttle_53,5.6683
Weight_SonarBeam_SteerAngle_54,7.4287
Weight_SonarBeam_Throttle_54,-0.73064
Weight_SonarBeam_SteerAngle_55,1.2195
Weight_SonarBeam_Throttle_55,5.5105
Weight_SonarBeam_SteerAngle_56,1.9179
Weight_SonarBeam_Throttle_56,-8.5245
Weight_SonarBeam_SteerAngle_57,0.93867
Weight_SonarBeam_Throttle_57,3.4113
Weight_SonarBeam_SteerAngle_58,5.0553
Weight_SonarBeam_Throttle_58,-6.2874
Weight_SonarBeam_SteerAngle_59,-5.2578
Weight_SonarBeam_Throttle_59,3.2705
Weight_SonarBeam_SteerAngle_60,9.6446
Weight_SonarBeam_Throttle_60,-2.8211
Weight_SonarBeam_SteerAngle_61,1.434
Weight_SonarBeam_Throttle_61,-1.089
Weight_SonarBeam_SteerAngle_62,-4.3525
Weight_SonarBeam_Throttle_62,-7.2666
Weight_SonarBeam_SteerAngle_63,9.6498
Weight_SonarBeam_Throttle_63,-1.0757
Weight_SonarBeam_SteerAngle_64,9.4219
Weight_SonarBeam_Throttle_64,-6.2471
Weight_SonarBeam_SteerAngle_65,5.8352
Weight_SonarBeam_Throttle_65,8.6042
Weight_SonarBeam_SteerAngle_66,-8.6264
Weight_SonarBeam_Throttle_66,8.6156
Weight_SonarBeam_SteerAngle_67,-0.054973
Weight_SonarBeam_Throttle_67,9.3901
Weight_SonarBeam_SteerAngle_68,6.4357
Weight_SonarBeam_Throttle_68,-8.8835
Weight_SonarBeam_SteerAngle_69,8.286
Weight_SonarBeam_Throttle_69,-5.1238
Weight_SonarBeam_SteerAngle_70,6.6929
Weight_SonarBeam_Throttle_70,-7.7205
Weight_SonarBeam_SteerAngle_71,3.1545
Weight_SonarBeam_Throttle_71,7.4702
Weight_SonarBeam_SteerAngle_72,-5.3217
Weight_SonarBeam_Throttle_72,0.031177
Weight_SonarBeam_SteerAngle_73,-4.2352
Weight_SonarBeam_Throttle_73,-9.4668
Weight_SonarBeam_SteerAngle_74,8.0789
Weight_SonarBeam_Throttle_74,-8.4338
Weight_SonarBeam_SteerAngle_75,6.3989
Weight_SonarBeam_Throttle_75,-0.62661
Weight_SonarBeam_SteerAngle_76,-2.0978
Weight_SonarBeam_Throttle_76,-9.7503
Weight_SonarBeam_SteerAngle_77,2.0135
Weight_SonarBeam_Throttle_77,1.1505
Weight_SonarBeam_SteerAngle_78,-1.9968
Weight_SonarBeam_Throttle_78,5.6088
Weight_SonarBeam_SteerAngle_79,8.2038
Weight_SonarBeam_Throttle_79,-7.2849
Weight_SonarBeam_SteerAngle_80,-4.6002
Weight_SonarBeam_Throttle_80,2.3006
Weight_SonarBeam_SteerAngle_81,-5.8979
Weight_SonarBeam_Throttle_81,4.0678
Weight_SonarBeam_SteerAngle_82,1.9601
Weight_SonarBeam_Throttle_82,3.2888
Weight_SonarBeam_SteerAngle_83,-6.667
Weight_SonarBeam_Throttle_83,0.12278
Weight_SonarBeam_SteerAngle_84,9.5961
Weight_SonarBeam_Throttle_84,-7.3614
Weight_SonarBeam_SteerAngle_85,0.028009
Weight_SonarBeam_Throttle_85,9.4467
Weight_SonarBeam_SteerAngle_86,-8.9525
Weight_SonarBeam_Throttle_86,-4.1642
Weight_SonarBeam_SteerAngle_87,-0.69115
Weight_SonarBeam_Throttle_87,4.7596
Weight_SonarBeam_SteerAngle_88,-1.9603
Weight_SonarBeam_Throttle_88,2.2563
Weight_SonarBeam_SteerAngle_89,-5.2086
Weight_SonarBeam_Throttle_89,-9.0954
Weight_SonarBeam_SteerAngle_90,-1.7047
Weight_SonarBeam_Throttle_90,3.3659
Weight_SonarBeam_SteerAngle_91,-5.9305
Weight_SonarBeam_Throttle_91,-6.8855
Weight_SonarBeam_SteerAngle_92,3.9021
Weight_SonarBeam_Throttle_92,4.2044
Weight_SonarBeam_SteerAngle_93,-9.9027
Weight_SonarBeam_Throttle_93,9.5575
Weight_SonarBeam_SteerAngle_94,-9.9026
Weight_SonarBeam_Throttle_94,1.3203
Weight_SonarBeam_SteerAngle_95,3.3494
Weight_SonarBeam_Throttle_95,7.9491
Weight_SonarBeam_SteerAngle_96,8.3865
Weight_SonarBeam_Throttle_96,8.3301
Weight_SonarBeam_SteerAngle_97,-5.9095
Weight_SonarBeam_Throttle_97,-1.1758
Weight_SonarBeam_SteerAngle_98,3.7189
Weight_SonarBeam_Throttle_98,-8.8308
Weight_SonarBeam_SteerAngle_99,8.6343
Weight_SonarBeam_Throttle_99,-4.0848
Weight_SonarBeam_SteerAngle_100,-8.5914
Weight_SonarBeam_Throttle_100,-9.5794
Weight_SonarBeam_SteerAngle_101,-2.1285
Weight_SonarBeam_Throttle_101,-9.8883
Weight_SonarBeam_SteerAngle_102,-8.2971
Weight_SonarBeam_Throttle_102,-9.0215
Weight_SonarBeam_SteerAngle_103,1.9101
Weight_SonarBeam_Throttle_103,7.1889
Weight_SonarBeam_SteerAngle_104,5.1484
Weight_SonarBeam_Throttle_104,-1.9594
Weight_SonarBeam_SteerAngle_105,-2.2167
Weight_SonarBeam_Throttle_105,-7.761
Weight_SonarBeam_SteerAngle_106,-7.8457
Weight_SonarBeam_Throttle_106,1.549
Weight_SonarBeam_SteerAngle_107,-2.4174
Weight_SonarBeam_Throttle_107,6.782
Weight_SonarBeam_SteerAngle_108,3.1581
Weight_SonarBeam_Throttle_108,4.6017
Weight_SonarBeam_SteerAngle_109,5.0587
Weight_SonarBeam_Throttle_109,8.7425
Weight_SonarBeam_SteerAngle_110,6.43
Weight_SonarBeam_Throttle_110,-2.2892
Weight_SonarBeam_SteerAngle_111,3.7258
Weight_SonarBeam_Throttle_111,7.2131
Weight_SonarBeam_SteerAngle_112,4.0899
Weight_SonarBeam_Throttle_112,9.9167
Weight_SonarBeam_SteerAngle_113,0.24051
Weight_SonarBeam_Throttle_113,9.5158
Weight_SonarBeam_SteerAngle_114,9.8987
Weight_SonarBeam_Throttle_114,4.1159
Weight_SonarBeam_SteerAngle_115,-6.0064
Weight_SonarBeam_Throttle_115,0.42751
Weight_SonarBeam_SteerAngle_116,-4.5673
Weight_SonarBeam_Throttle_116,0.826
Weight_SonarBeam_SteerAngle_117,3.7063
Weight_SonarBeam_Throttle_117,-0.11199
Weight_SonarBeam_SteerAngle_118,-8.7975
Weight_SonarBeam_Throttle_118,0.46074
Weight_SonarBeam_SteerAngle_119,-0.82982
Weight_SonarBeam_Throttle_119,-0.96234
Weight_SonarBeam_SteerAngle_120,3.9042
Weight_SonarBeam_Throttle_120,-9.8468
Weight_SonarBeam_SteerAngle_121,-4.768
Weight_SonarBeam_Throttle_121,9.9856
Weight_SonarBeam_SteerAngle_122,-5.5192
Weight_SonarBeam_Throttle_122,-0.90016
Weight_SonarBeam_SteerAngle_123,5.1593
Weight_SonarBeam_Throttle_123,0.02335
Weight_SonarBeam_SteerAngle_124,6.6439
Weight_SonarBeam_Throttle_124,8.8901
Weight_SonarBeam_SteerAngle_125,-0.010525
Weight_SonarBeam_Throttle_125,4.9575
Weight_SonarBeam_SteerAngle_126,-6.9418
Weight_SonarBeam_Throttle_126,-9.594
Weight_SonarBeam_SteerAngle_127,-0.74343
