Name,Value
Weight_SteerAngle_To_Target,-9.9557
Weight_Throttle_To_Target,4.388
Weight_SonarBeam_SteerAngle_0,0.57238
Weight_SonarBeam_Throttle_0,1.1513
Weight_SonarBeam_SteerAngle_1,-9.8663
Weight_SonarBeam_Throttle_1,-8.3153
Weight_SonarBeam_SteerAngle_2,-7.5859
Weight_SonarBeam_Throttle_2,-7.4249
Weight_SonarBeam_SteerAngle_3,-3.6592
Weight_SonarBeam_Throttle_3,-5.295
Weight_SonarBeam_SteerAngle_4,-1.2472
Weight_SonarBeam_Throttle_4,2.9609
Weight_SonarBeam_SteerAngle_5,8.8104
Weight_SonarBeam_Throttle_5,7.0626
Weight_SonarBeam_SteerAngle_6,3.361
Weight_SonarBeam_Throttle_6,9.1692
Weight_SonarBeam_SteerAngle_7,4.414
Weight_SonarBeam_Throttle_7,6.1624
Weight_SonarBeam_SteerAngle_8,-5.8263
Weight_SonarBeam_Throttle_8,-4.0341
Weight_SonarBeam_SteerAngle_9,3.4033
Weight_SonarBeam_Throttle_9,6.9526
Weight_SonarBeam_SteerAngle_10,1.1486
Weight_SonarBeam_Throttle_10,7.7574
Weight_SonarBeam_SteerAngle_11,-7.681
Weight_SonarBeam_Throttle_11,-5.9798
Weight_SonarBeam_SteerAngle_12,-7.9932
Weight_SonarBeam_Throttle_12,3.0342
Weight_SonarBeam_SteerAngle_13,-5.8496
Weight_SonarBeam_Throttle_13,9.2193
Weight_SonarBeam_SteerAngle_14,3.1236
Weight_SonarBeam_Throttle_14,4.1897
Weight_SonarBeam_SteerAngle_15,2.4755
Weight_SonarBeam_Throttle_15,4.7699
Weight_SonarBeam_SteerAngle_16,5.449
Weight_SonarBeam_Throttle_16,8.8307
Weight_SonarBeam_SteerAngle_17,-6.5976
Weight_SonarBeam_Throttle_17,-9.2749
Weight_SonarBeam_SteerAngle_18,-8.123
Weight_SonarBeam_Throttle_18,7.6142
Weight_SonarBeam_SteerAngle_19,-1.613
Weight_SonarBeam_Throttle_19,-9.6625
Weight_SonarBeam_SteerAngle_20,5.9101
Weight_SonarBeam_Throttle_20,2.5873
Weight_SonarBeam_SteerAngle_21,-8.4389
Weight_SonarBeam_Throttle_21,-9.8092
Weight_SonarBeam_SteerAngle_22,3.027
Weight_SonarBeam_Throttle_22,-5.9563
Weight_SonarBeam_SteerAngle_23,7.1605
Weight_SonarBeam_Throttle_23,4.3165
Weight_SonarBeam_SteerAngle_24,-1.2439
Weight_SonarBeam_Throttle_24,-9.52
Weight_SonarBeam_SteerAngle_25,9.566
Weight_SonarBeam_Throttle_25,-6.7587
Weight_SonarBeam_SteerAngle_26,-7.6355
Weight_SonarBeam_Throttle_26,9.9379
Weight_SonarBeam_SteerAngle_27,5.7426
Weight_SonarBeam_Throttle_27,7.0598
Weight_SonarBeam_SteerAngle_28,8.2993
Weight_SonarBeam_Throttle_28,-9.6676
Weight_SonarBeam_SteerAngle_29,8.6734
Weight_SonarBeam_Throttle_29,2.4355
Weight_SonarBeam_SteerAngle_30,6.6171
Weight_SonarBeam_Throttle_30,-2.0832
Weight_SonarBeam_SteerAngle_31,-1.3445
