Name,Value
Weight_SteerAngle_To_Target,2.9059
Weight_Throttle_To_Target,1.0576
Weight_SonarBeam_SteerAngle_0,-2.9252
Weight_SonarBeam_Throttle_0,5.6609
Weight_SonarBeam_SteerAngle_1,8.8375
Weight_SonarBeam_Throttle_1,8.252
Weight_SonarBeam_SteerAngle_2,8.7468
Weight_SonarBeam_Throttle_2,0.61249
Weight_SonarBeam_SteerAngle_3,-3.7021
Weight_SonarBeam_Throttle_3,9.3148
Weight_SonarBeam_SteerAngle_4,-1.6361
Weight_SonarBeam_Throttle_4,-9.1805
Weight_SonarBeam_SteerAngle_5,5.2259
Weight_SonarBeam_Throttle_5,-1.2373
Weight_SonarBeam_SteerAngle_6,-7.1378
Weight_SonarBeam_Throttle_6,2.725
Weight_SonarBeam_SteerAngle_7,8.4188
Weight_SonarBeam_Throttle_7,-5.4719
Weight_SonarBeam_SteerAngle_8,-7.656
Weight_SonarBeam_Throttle_8,-9.3301
Weight_SonarBeam_SteerAngle_9,5.1362
Weight_SonarBeam_Throttle_9,5.716
Weight_SonarBeam_SteerAngle_10,-2.3842
Weight_SonarBeam_Throttle_10,1.0453
Weight_SonarBeam_SteerAngle_11,6.8004
Weight_SonarBeam_Throttle_11,3.7693
Weight_SonarBeam_SteerAngle_12,5.1165
Weight_SonarBeam_Throttle_12,-6.9602
Weight_SonarBeam_SteerAngle_13,-4.2265
Weight_SonarBeam_Throttle_13,4.8651
Weight_SonarBeam_SteerAngle_14,0.65134
Weight_SonarBeam_Throttle_14,-7.7988
Weight_SonarBeam_SteerAngle_15,-3.1307
Weight_SonarBeam_Throttle_15,-1.839
Weight_SonarBeam_SteerAngle_16,2.4231
Weight_SonarBeam_Throttle_16,0.24786
Weight_SonarBeam_SteerAngle_17,-4.8772
Weight_SonarBeam_Throttle_17,4.6608
Weight_SonarBeam_SteerAngle_18,-7.1702
Weight_SonarBeam_Throttle_18,7.5882
Weight_SonarBeam_SteerAngle_19,4.4365
Weight_SonarBeam_Throttle_19,-0.6241
Weight_SonarBeam_SteerAngle_20,-9.0071
Weight_SonarBeam_Throttle_20,-8.5818
Weight_SonarBeam_SteerAngle_21,-9.2992
Weight_SonarBeam_Throttle_21,7.6159
Weight_SonarBeam_SteerAngle_22,9.8059
Weight_SonarBeam_Throttle_22,-0.22944
Weight_SonarBeam_SteerAngle_23,-0.043435
Weight_SonarBeam_Throttle_23,0.47507
Weight_SonarBeam_SteerAngle_24,-9.9091
Weight_SonarBeam_Throttle_24,-8.3468
Weight_SonarBeam_SteerAngle_25,-7.7847
Weight_SonarBeam_Throttle_25,-5.843
Weight_SonarBeam_SteerAngle_26,-6.4689
Weight_SonarBeam_Throttle_26,1.5112
Weight_SonarBeam_SteerAngle_27,4.0405
Weight_SonarBeam_Throttle_27,0.39138
Weight_SonarBeam_SteerAngle_28,4.1296
Weight_SonarBeam_Throttle_28,7.1754
Weight_SonarBeam_SteerAngle_29,2.5193
Weight_SonarBeam_Throttle_29,-7.6034
Weight_SonarBeam_SteerAngle_30,7.7798
Weight_SonarBeam_Throttle_30,-0.049517
Weight_SonarBeam_SteerAngle_31,-7.7245
Weight_SonarBeam_Throttle_31,-1.5172
Weight_SonarBeam_SteerAngle_32,0.39831
Weight_SonarBeam_Throttle_32,9.3709
Weight_SonarBeam_SteerAngle_33,9.5075
Weight_SonarBeam_Throttle_33,-8.3435
Weight_SonarBeam_SteerAngle_34,-6.8312
Weight_SonarBeam_Throttle_34,-1.1386
Weight_SonarBeam_SteerAngle_35,-0.079844
Weight_SonarBeam_Throttle_35,3.6993
Weight_SonarBeam_SteerAngle_36,8.2817
Weight_SonarBeam_Throttle_36,7.91
Weight_SonarBeam_SteerAngle_37,-9.4944
Weight_SonarBeam_Throttle_37,-8.8915
Weight_SonarBeam_SteerAngle_38,-9.1509
Weight_SonarBeam_Throttle_38,-1.7927
Weight_SonarBeam_SteerAngle_39,5.8894
Weight_SonarBeam_Throttle_39,7.5535
Weight_SonarBeam_SteerAngle_40,-0.34025
Weight_SonarBeam_Throttle_40,-3.576
Weight_SonarBeam_SteerAngle_41,3.4566
Weight_SonarBeam_Throttle_41,8.9754
Weight_SonarBeam_SteerAngle_42,-7.6982
Weight_SonarBeam_Throttle_42,0.21378
Weight_SonarBeam_SteerAngle_43,-4.991
Weight_SonarBeam_Throttle_43,-5.7248
Weight_SonarBeam_SteerAngle_44,-6.97
Weight_SonarBeam_Throttle_44,0.52891
Weight_SonarBeam_SteerAngle_45,3.2905
Weight_SonarBeam_Throttle_45,2.3665
Weight_SonarBeam_SteerAngle_46,-8.7581
Weight_SonarBeam_Throttle_46,-9.6627
Weight_SonarBeam_SteerAngle_47,-1.3511
Weight_SonarBeam_Throttle_47,-5.106
Weight_SonarBeam_SteerAngle_48,-2.1895
Weight_SonarBeam_Throttle_48,7.3182
Weight_SonarBeam_SteerAngle_49,9.1231
Weight_SonarBeam_Throttle_49,3.3621
Weight_SonarBeam_SteerAngle_50,4.7798
Weight_SonarBeam_Throttle_50,-9.8129
Weight_SonarBeam_SteerAngle_51,-8.4693
Weight_SonarBeam_Throttle_51,-5.1651
Weight_SonarBeam_SteerAngle_52,7.4985
Weight_SonarBeam_Throttle_52,4.6009
Weight_SonarBeam_SteerAngle_53,-4.4072
Weight_SonarBeam_Throttle_53,-3.6126
Weight_SonarBeam_SteerAngle_54,-3.6378
Weight_SonarBeam_Throttle_54,2.7472
Weight_SonarBeam_SteerAngle_55,0.10903
Weight_SonarBeam_Throttle_55,-5.0793
Weight_SonarBeam_SteerAngle_56,3.5067
Weight_SonarBeam_Throttle_56,-2.8274
Weight_SonarBeam_SteerAngle_57,-5.8648
Weight_SonarBeam_Throttle_57,-8.8384
Weight_SonarBeam_SteerAngle_58,-2.5642
Weight_SonarBeam_Throttle_58,6.5108
Weight_SonarBeam_SteerAngle_59,6.477
Weight_SonarBeam_Throttle_59,4.8207
Weight_SonarBeam_SteerAngle_60,-8.3645
Weight_SonarBeam_Throttle_60,-0.82766
Weight_SonarBeam_SteerAngle_61,0.16564
Weight_SonarBeam_Throttle_61,-8.5898
Weight_SonarBeam_SteerAngle_62,-5.6899
Weight_SonarBeam_Throttle_62,-5.5853
Weight_SonarBeam_SteerAngle_63,-1.5473
Weight_SonarBeam_Throttle_63,-1.7954
Weight_SonarBeam_SteerAngle_64,-1.6719
Weight_SonarBeam_Throttle_64,1.1881
Weight_SonarBeam_SteerAngle_65,3.4138
Weight_SonarBeam_Throttle_65,-5.6604
Weight_SonarBeam_SteerAngle_66,2.7067
Weight_SonarBeam_Throttle_66,9.7011
Weight_SonarBeam_SteerAngle_67,1.5839
Weight_SonarBeam_Throttle_67,-3.5175
