Name,Value
Weight_SteerAngle_To_Target,8.8579
Weight_Throttle_To_Target,-5.3131
Weight_SonarBeam_SteerAngle_0,0.90758
Weight_SonarBeam_Throttle_0,-9.8986
Weight_SonarBeam_SteerAngle_1,-3.6866
Weight_SonarBeam_Throttle_1,8.326
Weight_SonarBeam_SteerAngle_2,-3.5758
Weight_SonarBeam_Throttle_2,-7.9513
Weight_SonarBeam_SteerAngle_3,8.8352
Weight_SonarBeam_Throttle_3,8.3037
Weight_SonarBeam_SteerAngle_4,-1.3194
Weight_SonarBeam_Throttle_4,-4.9254
Weight_SonarBeam_SteerAngle_5,-3.0693
Weight_SonarBeam_Throttle_5,-2.0376
Weight_SonarBeam_SteerAngle_6,-0.20191
Weight_SonarBeam_Throttle_6,7.8546
Weight_SonarBeam_SteerAngle_7,4.5212
Weight_SonarBeam_Throttle_7,7.9945
Weight_SonarBeam_SteerAngle_8,-6.8584
Weight_SonarBeam_Throttle_8,1.5923
Weight_SonarBeam_SteerAngle_9,2.5755
Weight_SonarBeam_Throttle_9,5.4436
Weight_SonarBeam_SteerAngle_10,-4.1299
Weight_SonarBeam_Throttle_10,9.1461
Weight_SonarBeam_SteerAngle_11,0.21136
Weight_SonarBeam_Throttle_11,-5.4473
Weight_SonarBeam_SteerAngle_12,-1.4245
Weight_SonarBeam_Throttle_12,1.6743
Weight_SonarBeam_SteerAngle_13,-8.2705
Weight_SonarBeam_Throttle_13,5.9728
Weight_SonarBeam_SteerAngle_14,9.4409
Weight_SonarBeam_Throttle_14,7.4529
Weight_SonarBeam_SteerAngle_15,-6.0576
Weight_SonarBeam_Throttle_15,-9.0176
Weight_SonarBeam_SteerAngle_16,3.3345
Weight_SonarBeam_Throttle_16,-0.56501
Weight_SonarBeam_SteerAngle_17,4.3609
Weight_SonarBeam_Throttle_17,-8.9417
Weight_SonarBeam_SteerAngle_18,4.7953
Weight_SonarBeam_Throttle_18,-9.709
Weight_SonarBeam_SteerAngle_19,2.0036
Weight_SonarBeam_Throttle_19,-4.6081
Weight_SonarBeam_SteerAngle_20,2.4032
Weight_SonarBeam_Throttle_20,-8.4132
Weight_SonarBeam_SteerAngle_21,3.8486
Weight_SonarBeam_Throttle_21,6.7708
Weight_SonarBeam_SteerAngle_22,4.5107
Weight_SonarBeam_Throttle_22,9.3638
Weight_SonarBeam_SteerAngle_23,1.204
Weight_SonarBeam_Throttle_23,-2.9718
Weight_SonarBeam_SteerAngle_24,-5.0196
Weight_SonarBeam_Throttle_24,-2.9615
Weight_SonarBeam_SteerAngle_25,-2.9815
Weight_SonarBeam_Throttle_25,-8
Weight_SonarBeam_SteerAngle_26,-6.5862
Weight_SonarBeam_Throttle_26,8.0314
Weight_SonarBeam_SteerAngle_27,0.7385
Weight_SonarBeam_Throttle_27,5.5646
Weight_SonarBeam_SteerAngle_28,-6.9855
Weight_SonarBeam_Throttle_28,6.6719
Weight_SonarBeam_SteerAngle_29,-8.0902
Weight_SonarBeam_Throttle_29,-6.1126
Weight_SonarBeam_SteerAngle_30,1.702
Weight_SonarBeam_Throttle_30,-6.9799
Weight_SonarBeam_SteerAngle_31,-7.2023
Weight_SonarBeam_Throttle_31,-6.4676
Weight_SonarBeam_SteerAngle_32,6.2114
Weight_SonarBeam_Throttle_32,0.67382
Weight_SonarBeam_SteerAngle_33,-6.5225
Weight_SonarBeam_Throttle_33,3.8523
Weight_SonarBeam_SteerAngle_34,-6.6886
Weight_SonarBeam_Throttle_34,5.7758
Weight_SonarBeam_SteerAngle_35,8.2267
Weight_SonarBeam_Throttle_35,-6.1854
Weight_SonarBeam_SteerAngle_36,-3.9997
Weight_SonarBeam_Throttle_36,0.16821
Weight_SonarBeam_SteerAngle_37,-8.3259
Weight_SonarBeam_Throttle_37,5.5862
Weight_SonarBeam_SteerAngle_38,0.01175
