Name,Value
Weight_SteerAngle_To_Target,3.6237
Weight_Throttle_To_Target,-4.6826
Weight_SonarBeam_SteerAngle_0,6.9702
Weight_SonarBeam_Throttle_0,3.5107
Weight_SonarBeam_SteerAngle_1,3.0326
Weight_SonarBeam_Throttle_1,-3.5234
Weight_SonarBeam_SteerAngle_2,-4.837
Weight_SonarBeam_Throttle_2,0.2674
Weight_SonarBeam_SteerAngle_3,7.8679
Weight_SonarBeam_Throttle_3,-7.5891
Weight_SonarBeam_SteerAngle_4,8.8818
Weight_SonarBeam_Throttle_4,8.8752
Weight_SonarBeam_SteerAngle_5,-4.1277
Weight_SonarBeam_Throttle_5,-8.5687
Weight_SonarBeam_SteerAngle_6,1.2468
Weight_SonarBeam_Throttle_6,-4.8636
Weight_SonarBeam_SteerAngle_7,6.8975
Weight_SonarBeam_Throttle_7,-3.7962
Weight_SonarBeam_SteerAngle_8,-3.8393
Weight_SonarBeam_Throttle_8,8.0921
Weight_SonarBeam_SteerAngle_9,-1.6377
Weight_SonarBeam_Throttle_9,-6.3926
Weight_SonarBeam_SteerAngle_10,3.4135
Weight_SonarBeam_Throttle_10,-7.8864
Weight_SonarBeam_SteerAngle_11,7.2087
Weight_SonarBeam_Throttle_11,3.5462
Weight_SonarBeam_SteerAngle_12,-6.5327
Weight_SonarBeam_Throttle_12,-0.21181
Weight_SonarBeam_SteerAngle_13,-4.2753
Weight_SonarBeam_Throttle_13,6.2597
Weight_SonarBeam_SteerAngle_14,-8.4856
Weight_SonarBeam_Throttle_14,1.2439
Weight_SonarBeam_SteerAngle_15,1.27
Weight_SonarBeam_Throttle_15,1.6078
Weight_SonarBeam_SteerAngle_16,-4.4964
Weight_SonarBeam_Throttle_16,0.61222
Weight_SonarBeam_SteerAngle_17,0.9129
Weight_SonarBeam_Throttle_17,0.88177
Weight_SonarBeam_SteerAngle_18,-4.0334
Weight_SonarBeam_Throttle_18,-8.3239
Weight_SonarBeam_SteerAngle_19,-9.7812
Weight_SonarBeam_Throttle_19,-8.1186
Weight_SonarBeam_SteerAngle_20,4.4705
Weight_SonarBeam_Throttle_20,-2.0169
Weight_SonarBeam_SteerAngle_21,4.2708
Weight_SonarBeam_Throttle_21,5.3719
Weight_SonarBeam_SteerAngle_22,7.6733
Weight_SonarBeam_Throttle_22,-3.3914
Weight_SonarBeam_SteerAngle_23,-0.16429
Weight_SonarBeam_Throttle_23,-6.5804
Weight_SonarBeam_SteerAngle_24,7.1225
Weight_SonarBeam_Throttle_24,0.40439
Weight_SonarBeam_SteerAngle_25,7.1401
Weight_SonarBeam_Throttle_25,-8.4885
Weight_SonarBeam_SteerAngle_26,8.636
Weight_SonarBeam_Throttle_26,-4.482
Weight_SonarBeam_SteerAngle_27,-3.5936
Weight_SonarBeam_Throttle_27,-1.1127
Weight_SonarBeam_SteerAngle_28,5.8194
Weight_SonarBeam_Throttle_28,-3.4779
Weight_SonarBeam_SteerAngle_29,4.6791
Weight_SonarBeam_Throttle_29,-8.5576
Weight_SonarBeam_SteerAngle_30,-1.1495
Weight_SonarBeam_Throttle_30,-9.5852
Weight_SonarBeam_SteerAngle_31,-8.4117
Weight_SonarBeam_Throttle_31,-6.2491
Weight_SonarBeam_SteerAngle_32,-9.1769
Weight_SonarBeam_Throttle_32,6.3861
Weight_SonarBeam_SteerAngle_33,-6.9286
Weight_SonarBeam_Throttle_33,-1.1491
Weight_SonarBeam_SteerAngle_34,-5.8442
Weight_SonarBeam_Throttle_34,-5.1612
Weight_SonarBeam_SteerAngle_35,-0.58764
Weight_SonarBeam_Throttle_35,2.3904
Weight_SonarBeam_SteerAngle_36,-0.10377
Weight_SonarBeam_Throttle_36,-0.067956
Weight_SonarBeam_SteerAngle_37,0.71918
Weight_SonarBeam_Throttle_37,-3.2364
Weight_SonarBeam_SteerAngle_38,-6.532
Weight_SonarBeam_Throttle_38,6.6863
Weight_SonarBeam_SteerAngle_39,-2.7433
