Name,Value
Weight_SteerAngle_To_Target,1.4178
Weight_Throttle_To_Target,2.8459
Weight_SonarBeam_SteerAngle_0,4.8409
Weight_SonarBeam_Throttle_0,-3.6823
Weight_SonarBeam_SteerAngle_1,9.0873
Weight_SonarBeam_Throttle_1,-5.0024
Weight_SonarBeam_SteerAngle_2,5.9446
Weight_SonarBeam_Throttle_2,7.2017
Weight_SonarBeam_SteerAngle_3,4.9855
Weight_SonarBeam_Throttle_3,-5.6331
Weight_SonarBeam_SteerAngle_4,-1.5962
Weight_SonarBeam_Throttle_4,-3.9339
Weight_SonarBeam_SteerAngle_5,6.857
Weight_SonarBeam_Throttle_5,9.3547
Weight_SonarBeam_SteerAngle_6,6.9855
Weight_SonarBeam_Throttle_6,-5.0823
Weight_SonarBeam_SteerAngle_7,-3.8133
Weight_SonarBeam_Throttle_7,-5.5339
Weight_SonarBeam_SteerAngle_8,-4.4392
Weight_SonarBeam_Throttle_8,-2.6191
Weight_SonarBeam_SteerAngle_9,-4.3829
Weight_SonarBeam_Throttle_9,0.63501
Weight_SonarBeam_SteerAngle_10,-5.6753
Weight_SonarBeam_Throttle_10,4.468
Weight_SonarBeam_SteerAngle_11,-1.4629
Weight_SonarBeam_Throttle_11,6.0317
Weight_SonarBeam_SteerAngle_12,7.7069
Weight_SonarBeam_Throttle_12,3.1807
Weight_SonarBeam_SteerAngle_13,-1.2432
Weight_SonarBeam_Throttle_13,-5.9444
Weight_SonarBeam_SteerAngle_14,-2.8008
Weight_SonarBeam_Throttle_14,-7.2802
Weight_SonarBeam_SteerAngle_15,3.1776
Weight_SonarBeam_Throttle_15,-2.6179
Weight_SonarBeam_SteerAngle_16,-7.5935
Weight_SonarBeam_Throttle_16,3.8901
Weight_SonarBeam_SteerAngle_17,-5.3637
Weight_SonarBeam_Throttle_17,-7.3262
Weight_SonarBeam_SteerAngle_18,-2.5866
Weight_SonarBeam_Throttle_18,-0.2394
Weight_SonarBeam_SteerAngle_19,-6.7082
Weight_SonarBeam_Throttle_19,-2.0074
Weight_SonarBeam_SteerAngle_20,-5.7796
Weight_SonarBeam_Throttle_20,1.9765
Weight_SonarBeam_SteerAngle_21,-5.9713
Weight_SonarBeam_Throttle_21,2.4119
Weight_SonarBeam_SteerAngle_22,-9.4799
Weight_SonarBeam_Throttle_22,9.9465
Weight_SonarBeam_SteerAngle_23,1.7424
Weight_SonarBeam_Throttle_23,-6.3704
Weight_SonarBeam_SteerAngle_24,4.8877
Weight_SonarBeam_Throttle_24,-7.6923
Weight_SonarBeam_SteerAngle_25,-9.3945
Weight_SonarBeam_Throttle_25,-2.4891
Weight_SonarBeam_SteerAngle_26,-5.989
Weight_SonarBeam_Throttle_26,-1.2003
Weight_SonarBeam_SteerAngle_27,8.1879
Weight_SonarBeam_Throttle_27,-0.31598
Weight_SonarBeam_SteerAngle_28,4.5781
Weight_SonarBeam_Throttle_28,-2.2091
Weight_SonarBeam_SteerAngle_29,4.7547
Weight_SonarBeam_Throttle_29,4.4397
Weight_SonarBeam_SteerAngle_30,4.4886
Weight_SonarBeam_Throttle_30,7.737
Weight_SonarBeam_SteerAngle_31,9.9584
Weight_SonarBeam_Throttle_31,9.2607
Weight_SonarBeam_SteerAngle_32,9.4648
Weight_SonarBeam_Throttle_32,-4.1313
Weight_SonarBeam_SteerAngle_33,8.0813
Weight_SonarBeam_Throttle_33,-6.0991
Weight_SonarBeam_SteerAngle_34,-5.0902
Weight_SonarBeam_Throttle_34,-9.9913
Weight_SonarBeam_SteerAngle_35,-9.7942
Weight_SonarBeam_Throttle_35,-2.799
Weight_SonarBeam_SteerAngle_36,4.7148
Weight_SonarBeam_Throttle_36,7.9463
Weight_SonarBeam_SteerAngle_37,2.0834
Weight_SonarBeam_Throttle_37,6.3057
Weight_SonarBeam_SteerAngle_38,4.7304
Weight_SonarBeam_Throttle_38,3.08
Weight_SonarBeam_SteerAngle_39,0.26873
Weight_SonarBeam_Throttle_39,-4.1943
Weight_SonarBeam_SteerAngle_40,7.5327
Weight_SonarBeam_Throttle_40,-0.83241
Weight_SonarBeam_SteerAngle_41,9.8038
Weight_SonarBeam_Throttle_41,-8.0397
Weight_SonarBeam_SteerAngle_42,-8.3248
Weight_SonarBeam_Throttle_42,3.7502
Weight_SonarBeam_SteerAngle_43,-6.5046
Weight_SonarBeam_Throttle_43,6.2098
Weight_SonarBeam_SteerAngle_44,9.5342
Weight_SonarBeam_Throttle_44,-6.8564
Weight_SonarBeam_SteerAngle_45,9.1804
Weight_SonarBeam_Throttle_45,3.5592
Weight_SonarBeam_SteerAngle_46,6.328
Weight_SonarBeam_Throttle_46,-1.5745
Weight_SonarBeam_SteerAngle_47,-0.23496
Weight_SonarBeam_Throttle_47,-2.1802
Weight_SonarBeam_SteerAngle_48,-6.003
Weight_SonarBeam_Throttle_48,3.8896
Weight_SonarBeam_SteerAngle_49,-0.85847
Weight_SonarBeam_Throttle_49,1.7545
Weight_SonarBeam_SteerAngle_50,1.4539
Weight_SonarBeam_Throttle_50,-6.5455
Weight_SonarBeam_SteerAngle_51,2.4765
Weight_SonarBeam_Throttle_51,-9.768
Weight_SonarBeam_SteerAngle_52,-5.4977
Weight_SonarBeam_Throttle_52,1.6121
Weight_SonarBeam_SteerAngle_53,-4.5869
Weight_SonarBeam_Throttle_53,-0.99637
Weight_SonarBeam_SteerAngle_54,-7.4748
Weight_SonarBeam_Throttle_54,0.43678
Weight_SonarBeam_SteerAngle_55,-9.7152
Weight_SonarBeam_Throttle_55,-7.9859
Weight_SonarBeam_SteerAngle_56,-2.6466
Weight_SonarBeam_Throttle_56,9.1092
Weight_SonarBeam_SteerAngle_57,5.3888
Weight_SonarBeam_Throttle_57,2.0558
Weight_SonarBeam_SteerAngle_58,2.4642
Weight_SonarBeam_Throttle_58,4.6732
Weight_SonarBeam_SteerAngle_59,-1.6965
Weight_SonarBeam_Throttle_59,8.4404
Weight_SonarBeam_SteerAngle_60,-6.5892
Weight_SonarBeam_Throttle_60,-0.79651
Weight_SonarBeam_SteerAngle_61,6.2476
