Name,Value
Weight_SteerAngle_To_Target,-2.3762
Weight_Throttle_To_Target,-0.83011
Weight_SonarBeam_SteerAngle_0,5.7515
Weight_SonarBeam_Throttle_0,-7.5386
Weight_SonarBeam_SteerAngle_1,-4.3002
Weight_SonarBeam_Throttle_1,-1.492
Weight_SonarBeam_SteerAngle_2,3.0466
Weight_SonarBeam_Throttle_2,0.11865
Weight_SonarBeam_SteerAngle_3,-2.9149
Weight_SonarBeam_Throttle_3,-8.2884
Weight_SonarBeam_SteerAngle_4,2.9763
Weight_SonarBeam_Throttle_4,8.3218
Weight_SonarBeam_SteerAngle_5,-2.4463
Weight_SonarBeam_Throttle_5,-1.8124
Weight_SonarBeam_SteerAngle_6,8.8079
Weight_SonarBeam_Throttle_6,5.3021
Weight_SonarBeam_SteerAngle_7,6.8479
Weight_SonarBeam_Throttle_7,9.0538
Weight_SonarBeam_SteerAngle_8,1.6126
Weight_SonarBeam_Throttle_8,-7.2049
Weight_SonarBeam_SteerAngle_9,-3.3452
Weight_SonarBeam_Throttle_9,-0.96275
Weight_SonarBeam_SteerAngle_10,3.0374
Weight_SonarBeam_Throttle_10,-1.7635
Weight_SonarBeam_SteerAngle_11,-5.759
Weight_SonarBeam_Throttle_11,1.0712
Weight_SonarBeam_SteerAngle_12,9.0618
Weight_SonarBeam_Throttle_12,-0.81728
Weight_SonarBeam_SteerAngle_13,3.3955
Weight_SonarBeam_Throttle_13,0.033244
Weight_SonarBeam_SteerAngle_14,5.5256
Weight_SonarBeam_Throttle_14,6.4897
Weight_SonarBeam_SteerAngle_15,-1.2611
Weight_SonarBeam_Throttle_15,-6.1125
Weight_SonarBeam_SteerAngle_16,-2.5425
Weight_SonarBeam_Throttle_16,-8.981
Weight_SonarBeam_SteerAngle_17,-9.2437
Weight_SonarBeam_Throttle_17,1.4659
Weight_SonarBeam_SteerAngle_18,-1.5217
Weight_SonarBeam_Throttle_18,3.7688
Weight_SonarBeam_SteerAngle_19,-7.4475
Weight_SonarBeam_Throttle_19,4.9807
Weight_SonarBeam_SteerAngle_20,-2.8643
Weight_SonarBeam_Throttle_20,-2.5108
Weight_SonarBeam_SteerAngle_21,5.6802
Weight_SonarBeam_Throttle_21,-0.13934
Weight_SonarBeam_SteerAngle_22,-3.0631
Weight_SonarBeam_Throttle_22,-2.7743
Weight_SonarBeam_SteerAngle_23,4.4756
Weight_SonarBeam_Throttle_23,9.7756
Weight_SonarBeam_SteerAngle_24,-8.8656
Weight_SonarBeam_Throttle_24,-2.8559
Weight_SonarBeam_SteerAngle_25,1.8287
Weight_SonarBeam_Throttle_25,3.5813
Weight_SonarBeam_SteerAngle_26,1.8474
Weight_SonarBeam_Throttle_26,-4.8701
Weight_SonarBeam_SteerAngle_27,-4.8458
Weight_SonarBeam_Throttle_27,-0.78075
Weight_SonarBeam_SteerAngle_28,-4.6693
Weight_SonarBeam_Throttle_28,3.7664
Weight_SonarBeam_SteerAngle_29,-6.6126
Weight_SonarBeam_Throttle_29,-5.0053
Weight_SonarBeam_SteerAngle_30,4.3075
Weight_SonarBeam_Throttle_30,2.1282
Weight_SonarBeam_SteerAngle_31,-6.5401
Weight_SonarBeam_Throttle_31,6.6181
Weight_SonarBeam_SteerAngle_32,6.8889
Weight_SonarBeam_Throttle_32,3.7389
Weight_SonarBeam_SteerAngle_33,0.58252
Weight_SonarBeam_Throttle_33,4.1449
Weight_SonarBeam_SteerAngle_34,-9.0728
Weight_SonarBeam_Throttle_34,6.6364
Weight_SonarBeam_SteerAngle_35,-9.7636
Weight_SonarBeam_Throttle_35,-8.1348
Weight_SonarBeam_SteerAngle_36,-5.6127
Weight_SonarBeam_Throttle_36,-6.4795
Weight_SonarBeam_SteerAngle_37,-4.8146
Weight_SonarBeam_Throttle_37,6.6767
Weight_SonarBeam_SteerAngle_38,-9.0319
Weight_SonarBeam_Throttle_38,5.5148
Weight_SonarBeam_SteerAngle_39,-3.9386
Weight_SonarBeam_Throttle_39,0.066595
Weight_SonarBeam_SteerAngle_40,4.6752
Weight_SonarBeam_Throttle_40,4.1677
Weight_SonarBeam_SteerAngle_41,-4.2543
Weight_SonarBeam_Throttle_41,0.83359
Weight_SonarBeam_SteerAngle_42,-0.064294
Weight_SonarBeam_Throttle_42,6.0764
Weight_SonarBeam_SteerAngle_43,0.7258
Weight_SonarBeam_Throttle_43,2.6618
Weight_SonarBeam_SteerAngle_44,8.6928
Weight_SonarBeam_Throttle_44,-3.1268
Weight_SonarBeam_SteerAngle_45,-6.1005
Weight_SonarBeam_Throttle_45,-2.3376
Weight_SonarBeam_SteerAngle_46,0.99692
Weight_SonarBeam_Throttle_46,-4.6102
Weight_SonarBeam_SteerAngle_47,-2.8433
Weight_SonarBeam_Throttle_47,-8.8268
Weight_SonarBeam_SteerAngle_48,8.7979
Weight_SonarBeam_Throttle_48,-5.5259
Weight_SonarBeam_SteerAngle_49,4.2981
Weight_SonarBeam_Throttle_49,5.0676
Weight_SonarBeam_SteerAngle_50,-6.9867
Weight_SonarBeam_Throttle_50,1.7191
Weight_SonarBeam_SteerAngle_51,-8.2638
Weight_SonarBeam_Throttle_51,4.6756
Weight_SonarBeam_SteerAngle_52,-0.75673
Weight_SonarBeam_Throttle_52,0.42834
Weight_SonarBeam_SteerAngle_53,-1.4146
Weight_SonarBeam_Throttle_53,-3.5474
Weight_SonarBeam_SteerAngle_54,9.4034
Weight_SonarBeam_Throttle_54,7.4715
Weight_SonarBeam_SteerAngle_55,5.6565
Weight_SonarBeam_Throttle_55,2.2354
Weight_SonarBeam_SteerAngle_56,-5.2762
Weight_SonarBeam_Throttle_56,0.46909
Weight_SonarBeam_SteerAngle_57,-0.47524
Weight_SonarBeam_Throttle_57,-5.6068
Weight_SonarBeam_SteerAngle_58,0.41767
Weight_SonarBeam_Throttle_58,-5.1533
Weight_SonarBeam_SteerAngle_59,9.0242
Weight_SonarBeam_Throttle_59,-9.322
Weight_SonarBeam_SteerAngle_60,-4.3795
Weight_SonarBeam_Throttle_60,-7.5119
Weight_SonarBeam_SteerAngle_61,-5.5508
Weight_SonarBeam_Throttle_61,7.0371
Weight_SonarBeam_SteerAngle_62,-4.073
Weight_SonarBeam_Throttle_62,7.365
Weight_SonarBeam_SteerAngle_63,6.9315
Weight_SonarBeam_Throttle_63,1.3794
Weight_SonarBeam_SteerAngle_64,9.3016
Weight_SonarBeam_Throttle_64,-0.7437
Weight_SonarBeam_SteerAngle_65,-8.1863
Weight_SonarBeam_Throttle_65,7.0217
Weight_SonarBeam_SteerAngle_66,-8.4702
Weight_SonarBeam_Throttle_66,8.2294
Weight_SonarBeam_SteerAngle_67,-6.2546
Weight_SonarBeam_Throttle_67,0.84771
Weight_SonarBeam_SteerAngle_68,-0.19447
Weight_SonarBeam_Throttle_68,4.3366
Weight_SonarBeam_SteerAngle_69,-4.6087
Weight_SonarBeam_Throttle_69,-7.4932
Weight_SonarBeam_SteerAngle_70,-6.004
Weight_SonarBeam_Throttle_70,-3.0071
Weight_SonarBeam_SteerAngle_71,5.2107
Weight_SonarBeam_Throttle_71,2.9691
Weight_SonarBeam_SteerAngle_72,-6.851
Weight_SonarBeam_Throttle_72,-9.4603
Weight_SonarBeam_SteerAngle_73,7.0593
Weight_SonarBeam_Throttle_73,7.1346
Weight_SonarBeam_SteerAngle_74,-7.9463
Weight_SonarBeam_Throttle_74,5.1792
Weight_SonarBeam_SteerAngle_75,8.7458
Weight_SonarBeam_Throttle_75,5.7777
Weight_SonarBeam_SteerAngle_76,-6.8123
Weight_SonarBeam_Throttle_76,-6.0099
Weight_SonarBeam_SteerAngle_77,0.085991
Weight_SonarBeam_Throttle_77,2.4114
Weight_SonarBeam_SteerAngle_78,4.4477
Weight_SonarBeam_Throttle_78,2.8328
Weight_SonarBeam_SteerAngle_79,-2.7698
Weight_SonarBeam_Throttle_79,0.55051
Weight_SonarBeam_SteerAngle_80,9.9595
Weight_SonarBeam_Throttle_80,4.3902
Weight_SonarBeam_SteerAngle_81,5.0587
Weight_SonarBeam_Throttle_81,7.3804
Weight_SonarBeam_SteerAngle_82,-5.0766
Weight_SonarBeam_Throttle_82,6.3555
Weight_SonarBeam_SteerAngle_83,0.10948
Weight_SonarBeam_Throttle_83,2.457
Weight_SonarBeam_SteerAngle_84,-0.42635
Weight_SonarBeam_Throttle_84,-0.74874
Weight_SonarBeam_SteerAngle_85,-4.0966
Weight_SonarBeam_Throttle_85,-2.4855
Weight_SonarBeam_SteerAngle_86,-3.3503
Weight_SonarBeam_Throttle_86,-8.3292
Weight_SonarBeam_SteerAngle_87,-0.67269
Weight_SonarBeam_Throttle_87,7.3374
Weight_SonarBeam_SteerAngle_88,-0.3876
Weight_SonarBeam_Throttle_88,0.80784
Weight_SonarBeam_SteerAngle_89,7.9725
Weight_SonarBeam_Throttle_89,7.0741
Weight_SonarBeam_SteerAngle_90,1.4627
Weight_SonarBeam_Throttle_90,1.6802
Weight_SonarBeam_SteerAngle_91,4.5606
Weight_SonarBeam_Throttle_91,3.5878
Weight_SonarBeam_SteerAngle_92,-5.0093
Weight_SonarBeam_Throttle_92,2.6427
Weight_SonarBeam_SteerAngle_93,-1.7304
Weight_SonarBeam_Throttle_93,6.8491
Weight_SonarBeam_SteerAngle_94,-0.4704
Weight_SonarBeam_Throttle_94,-0.3888
Weight_SonarBeam_SteerAngle_95,-9.5213
Weight_SonarBeam_Throttle_95,-6.3416
Weight_SonarBeam_SteerAngle_96,-9.7549
Weight_SonarBeam_Throttle_96,-3.357
Weight_SonarBeam_SteerAngle_97,-6.3478
Weight_SonarBeam_Throttle_97,5.8234
Weight_SonarBeam_SteerAngle_98,6.9872
Weight_SonarBeam_Throttle_98,-6.3866
Weight_SonarBeam_SteerAngle_99,2.9171
Weight_SonarBeam_Throttle_99,-7.7923
Weight_SonarBeam_SteerAngle_100,1.6407
Weight_SonarBeam_Throttle_100,-9.9048
Weight_SonarBeam_SteerAngle_101,4.7071
Weight_SonarBeam_Throttle_101,-3.1149
Weight_SonarBeam_SteerAngle_102,2.1578
Weight_SonarBeam_Throttle_102,-8.5141
Weight_SonarBeam_SteerAngle_103,3.4289
Weight_SonarBeam_Throttle_103,-5.4562
Weight_SonarBeam_SteerAngle_104,2.746
Weight_SonarBeam_Throttle_104,0.27244
Weight_SonarBeam_SteerAngle_105,1.9575
Weight_SonarBeam_Throttle_105,8.4817
Weight_SonarBeam_SteerAngle_106,-0.29972
Weight_SonarBeam_Throttle_106,-9.3238
Weight_SonarBeam_SteerAngle_107,-8.318
Weight_SonarBeam_Throttle_107,2.1701
Weight_SonarBeam_SteerAngle_108,1.3059
Weight_SonarBeam_Throttle_108,-6.7106
Weight_SonarBeam_SteerAngle_109,6.1086
Weight_SonarBeam_Throttle_109,5.7353
Weight_SonarBeam_SteerAngle_110,3.3223
Weight_SonarBeam_Throttle_110,2.9644
Weight_SonarBeam_SteerAngle_111,3.1654
Weight_SonarBeam_Throttle_111,8.552
Weight_SonarBeam_SteerAngle_112,7.807
Weight_SonarBeam_Throttle_112,9.7198
Weight_SonarBeam_SteerAngle_113,-5.9332
Weight_SonarBeam_Throttle_113,2.0769
Weight_SonarBeam_SteerAngle_114,4.2216
Weight_SonarBeam_Throttle_114,0.41871
Weight_SonarBeam_SteerAngle_115,-1.8889
Weight_SonarBeam_Throttle_115,3.3679
Weight_SonarBeam_SteerAngle_116,-8.102
Weight_SonarBeam_Throttle_116,2.6845
Weight_SonarBeam_SteerAngle_117,4.3131
Weight_SonarBeam_Throttle_117,6.2443
Weight_SonarBeam_SteerAngle_118,-0.39378
Weight_SonarBeam_Throttle_118,-4.2746
Weight_SonarBeam_SteerAngle_119,4.3593
Weight_SonarBeam_Throttle_119,5.7068
Weight_SonarBeam_SteerAngle_120,2.5226
Weight_SonarBeam_Throttle_120,0.97622
Weight_SonarBeam_SteerAngle_121,-3.1104
Weight_SonarBeam_Throttle_121,2.7495
Weight_SonarBeam_SteerAngle_122,-5.3774
Weight_SonarBeam_Throttle_122,3.6198
Weight_SonarBeam_SteerAngle_123,-2.071
Weight_SonarBeam_Throttle_123,-3.4519
Weight_SonarBeam_SteerAngle_124,0.11774
Weight_SonarBeam_Throttle_124,-3.3835
Weight_SonarBeam_SteerAngle_125,1.4996
Weight_SonarBeam_Throttle_125,3.0517
Weight_SonarBeam_SteerAngle_126,3.703
Weight_SonarBeam_Throttle_126,2.6272
Weight_SonarBeam_SteerAngle_127,-8.8733
Weight_SonarBeam_Throttle_127,-6.0892
Weight_SonarBeam_SteerAngle_128,-0.48988
Weight_SonarBeam_Throttle_128,-7.1362
Weight_SonarBeam_SteerAngle_129,3.6518
Weight_SonarBeam_Throttle_129,3.5379
Weight_SonarBeam_SteerAngle_130,7.7866
Weight_SonarBeam_Throttle_130,-6.6838
Weight_SonarBeam_SteerAngle_131,-8.8758
Weight_SonarBeam_Throttle_131,5.7219
Weight_SonarBeam_SteerAngle_132,4.7144
Weight_SonarBeam_Throttle_132,5.4648
Weight_SonarBeam_SteerAngle_133,-6.662
Weight_SonarBeam_Throttle_133,5.1241
Weight_SonarBeam_SteerAngle_134,0.472
Weight_SonarBeam_Throttle_134,8.7867
Weight_SonarBeam_SteerAngle_135,-0.13231
Weight_SonarBeam_Throttle_135,1.768
Weight_SonarBeam_SteerAngle_136,1.083
Weight_SonarBeam_Throttle_136,3.4949
Weight_SonarBeam_SteerAngle_137,-2.3467
Weight_SonarBeam_Throttle_137,-3.4806
Weight_SonarBeam_SteerAngle_138,0.1102
Weight_SonarBeam_Throttle_138,-1.9251
Weight_SonarBeam_SteerAngle_139,5.895
Weight_SonarBeam_Throttle_139,7.4555
Weight_SonarBeam_SteerAngle_140,5.3728
Weight_SonarBeam_Throttle_140,2.1243
Weight_SonarBeam_SteerAngle_141,-6.8421
Weight_SonarBeam_Throttle_141,-1.644
Weight_SonarBeam_SteerAngle_142,-9.9251
Weight_SonarBeam_Throttle_142,4.7714
Weight_SonarBeam_SteerAngle_143,5.9383
Weight_SonarBeam_Throttle_143,7.4607
Weight_SonarBeam_SteerAngle_144,-0.56649
Weight_SonarBeam_Throttle_144,-4.3568
