Name,Value
Weight_SteerAngle_To_Target,-7.9579
Weight_Throttle_To_Target,-7.5227
Weight_SonarBeam_SteerAngle_0,7.3417
Weight_SonarBeam_Throttle_0,0.088017
Weight_SonarBeam_SteerAngle_1,7.1956
Weight_SonarBeam_Throttle_1,3.5162
Weight_SonarBeam_SteerAngle_2,7.3942
Weight_SonarBeam_Throttle_2,3.4449
Weight_SonarBeam_SteerAngle_3,-4.5882
Weight_SonarBeam_Throttle_3,3.6505
Weight_SonarBeam_SteerAngle_4,3.0442
Weight_SonarBeam_Throttle_4,6.6933
Weight_SonarBeam_SteerAngle_5,-1.5269
Weight_SonarBeam_Throttle_5,7.7223
Weight_SonarBeam_SteerAngle_6,-2.637
Weight_SonarBeam_Throttle_6,-0.082042
Weight_SonarBeam_SteerAngle_7,-6.6851
Weight_SonarBeam_Throttle_7,3.0719
Weight_SonarBeam_SteerAngle_8,-4.3555
Weight_SonarBeam_Throttle_8,-5.5905
Weight_SonarBeam_SteerAngle_9,1.5455
Weight_SonarBeam_Throttle_9,4.3336
Weight_SonarBeam_SteerAngle_10,-4.04
Weight_SonarBeam_Throttle_10,6.9597
Weight_SonarBeam_SteerAngle_11,5.9067
Weight_SonarBeam_Throttle_11,0.1507
Weight_SonarBeam_SteerAngle_12,8.5703
Weight_SonarBeam_Throttle_12,7.2445
Weight_SonarBeam_SteerAngle_13,-2.6676
Weight_SonarBeam_Throttle_13,5.5577
Weight_SonarBeam_SteerAngle_14,-1.9517
Weight_SonarBeam_Throttle_14,8.802
Weight_SonarBeam_SteerAngle_15,2.483
Weight_SonarBeam_Throttle_15,-6.6691
Weight_SonarBeam_SteerAngle_16,8.4689
Weight_SonarBeam_Throttle_16,-0.42097
Weight_SonarBeam_SteerAngle_17,4.8627
Weight_SonarBeam_Throttle_17,0.82708
Weight_SonarBeam_SteerAngle_18,1.0456
Weight_SonarBeam_Throttle_18,1.6656
Weight_SonarBeam_SteerAngle_19,-8.7476
Weight_SonarBeam_Throttle_19,-0.61359
Weight_SonarBeam_SteerAngle_20,-0.49449
Weight_SonarBeam_Throttle_20,1.1122
Weight_SonarBeam_SteerAngle_21,-3.7299
Weight_SonarBeam_Throttle_21,-3.8247
Weight_SonarBeam_SteerAngle_22,-2.3491
Weight_SonarBeam_Throttle_22,7.102
Weight_SonarBeam_SteerAngle_23,7.0915
Weight_SonarBeam_Throttle_23,-9.0597
Weight_SonarBeam_SteerAngle_24,-8.9285
Weight_SonarBeam_Throttle_24,3.3952
Weight_SonarBeam_SteerAngle_25,4.6572
Weight_SonarBeam_Throttle_25,1.5803
Weight_SonarBeam_SteerAngle_26,-0.14059
Weight_SonarBeam_Throttle_26,-1.1337
Weight_SonarBeam_SteerAngle_27,1.513
Weight_SonarBeam_Throttle_27,6.5652
Weight_SonarBeam_SteerAngle_28,3.4763
Weight_SonarBeam_Throttle_28,-1.057
Weight_SonarBeam_SteerAngle_29,2.4925
Weight_SonarBeam_Throttle_29,-7.1029
Weight_SonarBeam_SteerAngle_30,-0.4993
Weight_SonarBeam_Throttle_30,-5.9997
Weight_SonarBeam_SteerAngle_31,9.5691
Weight_SonarBeam_Throttle_31,-3.6178
Weight_SonarBeam_SteerAngle_32,0.72296
Weight_SonarBeam_Throttle_32,6.3923
Weight_SonarBeam_SteerAngle_33,-9.3531
Weight_SonarBeam_Throttle_33,3.8589
Weight_SonarBeam_SteerAngle_34,-9.2967
Weight_SonarBeam_Throttle_34,5.2434
Weight_SonarBeam_SteerAngle_35,1.1973
Weight_SonarBeam_Throttle_35,6.4763
Weight_SonarBeam_SteerAngle_36,8.6961
Weight_SonarBeam_Throttle_36,-7.6494
Weight_SonarBeam_SteerAngle_37,8.1642
Weight_SonarBeam_Throttle_37,-9.8494
Weight_SonarBeam_SteerAngle_38,9.6415
Weight_SonarBeam_Throttle_38,-9.0088
Weight_SonarBeam_SteerAngle_39,-6.8479
Weight_SonarBeam_Throttle_39,7.9358
Weight_SonarBeam_SteerAngle_40,2.0578
Weight_SonarBeam_Throttle_40,8.1418
Weight_SonarBeam_SteerAngle_41,7.9299
Weight_SonarBeam_Throttle_41,-2.3569
Weight_SonarBeam_SteerAngle_42,-8.9148
Weight_SonarBeam_Throttle_42,5.6828
Weight_SonarBeam_SteerAngle_43,7.4377
Weight_SonarBeam_Throttle_43,-5.6555
Weight_SonarBeam_SteerAngle_44,2.4488
Weight_SonarBeam_Throttle_44,9.2735
Weight_SonarBeam_SteerAngle_45,2.5751
Weight_SonarBeam_Throttle_45,2.0938
Weight_SonarBeam_SteerAngle_46,-8.3143
Weight_SonarBeam_Throttle_46,5.63
Weight_SonarBeam_SteerAngle_47,3.2903
Weight_SonarBeam_Throttle_47,4.047
Weight_SonarBeam_SteerAngle_48,1.5027
Weight_SonarBeam_Throttle_48,-5.8657
Weight_SonarBeam_SteerAngle_49,-2.6843
Weight_SonarBeam_Throttle_49,7.1835
Weight_SonarBeam_SteerAngle_50,8.1143
Weight_SonarBeam_Throttle_50,-8.0679
Weight_SonarBeam_SteerAngle_51,-2.4704
Weight_SonarBeam_Throttle_51,5.4692
Weight_SonarBeam_SteerAngle_52,6.7103
Weight_SonarBeam_Throttle_52,4.1104
Weight_SonarBeam_SteerAngle_53,5.5943
Weight_SonarBeam_Throttle_53,-3.2574
Weight_SonarBeam_SteerAngle_54,6.3606
Weight_SonarBeam_Throttle_54,4.9675
Weight_SonarBeam_SteerAngle_55,-3.7953
Weight_SonarBeam_Throttle_55,9.7955
Weight_SonarBeam_SteerAngle_56,-3.908
Weight_SonarBeam_Throttle_56,7.2786
Weight_SonarBeam_SteerAngle_57,1.2958
Weight_SonarBeam_Throttle_57,1.1455
Weight_SonarBeam_SteerAngle_58,-1.2603
Weight_SonarBeam_Throttle_58,-5.7844
Weight_SonarBeam_SteerAngle_59,0.10962
Weight_SonarBeam_Throttle_59,9.4314
Weight_SonarBeam_SteerAngle_60,6.6992
Weight_SonarBeam_Throttle_60,2.1301
Weight_SonarBeam_SteerAngle_61,-3.3718
Weight_SonarBeam_Throttle_61,-6.4666
Weight_SonarBeam_SteerAngle_62,3.9727
Weight_SonarBeam_Throttle_62,4.8791
Weight_SonarBeam_SteerAngle_63,9.2105
Weight_SonarBeam_Throttle_63,8.8869
Weight_SonarBeam_SteerAngle_64,-7.2436
Weight_SonarBeam_Throttle_64,-3.2539
Weight_SonarBeam_SteerAngle_65,-7.8239
Weight_SonarBeam_Throttle_65,-1.6326
Weight_SonarBeam_SteerAngle_66,5.0871
Weight_SonarBeam_Throttle_66,-2.03
Weight_SonarBeam_SteerAngle_67,-5.9835
Weight_SonarBeam_Throttle_67,9.9065
Weight_SonarBeam_SteerAngle_68,6.1238
Weight_SonarBeam_Throttle_68,-0.89666
Weight_SonarBeam_SteerAngle_69,3.2066
Weight_SonarBeam_Throttle_69,0.38701
Weight_SonarBeam_SteerAngle_70,3.9858
Weight_SonarBeam_Throttle_70,-7.797
Weight_SonarBeam_SteerAngle_71,-3.3804
Weight_SonarBeam_Throttle_71,-6.2637
Weight_SonarBeam_SteerAngle_72,3.9477
Weight_SonarBeam_Throttle_72,0.14859
Weight_SonarBeam_SteerAngle_73,9.5813
Weight_SonarBeam_Throttle_73,-4.804
Weight_SonarBeam_SteerAngle_74,8.2124
Weight_SonarBeam_Throttle_74,-9.3168
Weight_SonarBeam_SteerAngle_75,-5.7149
Weight_SonarBeam_Throttle_75,-5.4172
Weight_SonarBeam_SteerAngle_76,-3.8409
Weight_SonarBeam_Throttle_76,3.4738
Weight_SonarBeam_SteerAngle_77,-1.4275
Weight_SonarBeam_Throttle_77,-2.4682
Weight_SonarBeam_SteerAngle_78,2.801
Weight_SonarBeam_Throttle_78,0.46199
Weight_SonarBeam_SteerAngle_79,-8.0822
Weight_SonarBeam_Throttle_79,2.1707
Weight_SonarBeam_SteerAngle_80,-4.7176
Weight_SonarBeam_Throttle_80,-4.6786
Weight_SonarBeam_SteerAngle_81,-1.0365
Weight_SonarBeam_Throttle_81,5.8887
Weight_SonarBeam_SteerAngle_82,4.135
Weight_SonarBeam_Throttle_82,-2.1768
Weight_SonarBeam_SteerAngle_83,-3.7701
Weight_SonarBeam_Throttle_83,-1.0826
Weight_SonarBeam_SteerAngle_84,-7.0593
Weight_SonarBeam_Throttle_84,-1.4244
Weight_SonarBeam_SteerAngle_85,-3.7749
Weight_SonarBeam_Throttle_85,6.3679
Weight_SonarBeam_SteerAngle_86,6.8805
Weight_SonarBeam_Throttle_86,8.606
Weight_SonarBeam_SteerAngle_87,-5.516
Weight_SonarBeam_Throttle_87,8.152
Weight_SonarBeam_SteerAngle_88,3.7944
Weight_SonarBeam_Throttle_88,-4.7155
Weight_SonarBeam_SteerAngle_89,-1.9447
Weight_SonarBeam_Throttle_89,-5.6112
Weight_SonarBeam_SteerAngle_90,6.8622
Weight_SonarBeam_Throttle_90,2.7342
Weight_SonarBeam_SteerAngle_91,-7.0827
Weight_SonarBeam_Throttle_91,4.8796
Weight_SonarBeam_SteerAngle_92,7.2878
Weight_SonarBeam_Throttle_92,6.9683
Weight_SonarBeam_SteerAngle_93,6.4027
Weight_SonarBeam_Throttle_93,-0.1061
Weight_SonarBeam_SteerAngle_94,-1.65
Weight_SonarBeam_Throttle_94,8.8045
Weight_SonarBeam_SteerAngle_95,1.5628
Weight_SonarBeam_Throttle_95,6.6442
Weight_SonarBeam_SteerAngle_96,3.1114
Weight_SonarBeam_Throttle_96,8.9256
Weight_SonarBeam_SteerAngle_97,3.9433
Weight_SonarBeam_Throttle_97,-5.47
Weight_SonarBeam_SteerAngle_98,-8.0544
Weight_SonarBeam_Throttle_98,3.5621
Weight_SonarBeam_SteerAngle_99,-8.8114
Weight_SonarBeam_Throttle_99,5.124
Weight_SonarBeam_SteerAngle_100,-9.3267
Weight_SonarBeam_Throttle_100,-6.9
Weight_SonarBeam_SteerAngle_101,6.0458
Weight_SonarBeam_Throttle_101,9.0281
Weight_SonarBeam_SteerAngle_102,7.0833
Weight_SonarBeam_Throttle_102,-6.5855
Weight_SonarBeam_SteerAngle_103,-2.2211
Weight_SonarBeam_Throttle_103,8.2515
Weight_SonarBeam_SteerAngle_104,-3.27
Weight_SonarBeam_Throttle_104,-6.9557
Weight_SonarBeam_SteerAngle_105,0.03784
Weight_SonarBeam_Throttle_105,2.4456
Weight_SonarBeam_SteerAngle_106,-3.8487
Weight_SonarBeam_Throttle_106,9.1884
Weight_SonarBeam_SteerAngle_107,3.0334
Weight_SonarBeam_Throttle_107,7.2271
Weight_SonarBeam_SteerAngle_108,-0.54467
Weight_SonarBeam_Throttle_108,-1.7258
Weight_SonarBeam_SteerAngle_109,-7.2525
Weight_SonarBeam_Throttle_109,-2.4792
Weight_SonarBeam_SteerAngle_110,-3.7407
Weight_SonarBeam_Throttle_110,2.7503
Weight_SonarBeam_SteerAngle_111,-7.9193
Weight_SonarBeam_Throttle_111,5.3238
Weight_SonarBeam_SteerAngle_112,0.42123
