Name,Value
Weight_SteerAngle_To_Target,-3.5164
Weight_Throttle_To_Target,-6.5279
Weight_SonarBeam_SteerAngle_0,5.0699
Weight_SonarBeam_Throttle_0,-3.4112
Weight_SonarBeam_SteerAngle_1,2.9004
Weight_SonarBeam_Throttle_1,-5.407
Weight_SonarBeam_SteerAngle_2,3.4999
Weight_SonarBeam_Throttle_2,2.6778
Weight_SonarBeam_SteerAngle_3,-7.6311
Weight_SonarBeam_Throttle_3,-8.311
Weight_SonarBeam_SteerAngle_4,-6.085
Weight_SonarBeam_Throttle_4,-1.2047
Weight_SonarBeam_SteerAngle_5,0.20141
Weight_SonarBeam_Throttle_5,-5.1367
Weight_SonarBeam_SteerAngle_6,3.5615
Weight_SonarBeam_Throttle_6,-9.0039
Weight_SonarBeam_SteerAngle_7,5.7673
Weight_SonarBeam_Throttle_7,9.8816
Weight_SonarBeam_SteerAngle_8,-5.6257
Weight_SonarBeam_Throttle_8,1.9634
Weight_SonarBeam_SteerAngle_9,-6.0687
Weight_SonarBeam_Throttle_9,3.7609
Weight_SonarBeam_SteerAngle_10,-5.961
Weight_SonarBeam_Throttle_10,6.392
Weight_SonarBeam_SteerAngle_11,6.0642
Weight_SonarBeam_Throttle_11,0.86337
Weight_SonarBeam_SteerAngle_12,4.6402
Weight_SonarBeam_Throttle_12,8.6031
Weight_SonarBeam_SteerAngle_13,-2.4491
Weight_SonarBeam_Throttle_13,-3.3084
Weight_SonarBeam_SteerAngle_14,2.7333
Weight_SonarBeam_Throttle_14,-8.789
Weight_SonarBeam_SteerAngle_15,-9.2956
Weight_SonarBeam_Throttle_15,-1.5518
Weight_SonarBeam_SteerAngle_16,-0.13404
Weight_SonarBeam_Throttle_16,-8.7413
Weight_SonarBeam_SteerAngle_17,-8.0673
Weight_SonarBeam_Throttle_17,5.9031
Weight_SonarBeam_SteerAngle_18,5.5314
Weight_SonarBeam_Throttle_18,9.9675
Weight_SonarBeam_SteerAngle_19,3.1621
Weight_SonarBeam_Throttle_19,-2.1562
Weight_SonarBeam_SteerAngle_20,-1.6032
Weight_SonarBeam_Throttle_20,-5.1215
Weight_SonarBeam_SteerAngle_21,-9.223
Weight_SonarBeam_Throttle_21,7.1107
Weight_SonarBeam_SteerAngle_22,-5.0204
Weight_SonarBeam_Throttle_22,0.44745
Weight_SonarBeam_SteerAngle_23,1.893
Weight_SonarBeam_Throttle_23,2.6489
Weight_SonarBeam_SteerAngle_24,1.7746
Weight_SonarBeam_Throttle_24,3.2909
Weight_SonarBeam_SteerAngle_25,-8.0907
Weight_SonarBeam_Throttle_25,1.1015
Weight_SonarBeam_SteerAngle_26,4.808
Weight_SonarBeam_Throttle_26,-6.5454
Weight_SonarBeam_SteerAngle_27,-1.8788
Weight_SonarBeam_Throttle_27,7.0129
Weight_SonarBeam_SteerAngle_28,-4.3545
Weight_SonarBeam_Throttle_28,8.1156
Weight_SonarBeam_SteerAngle_29,-5.4675
Weight_SonarBeam_Throttle_29,-8.5005
Weight_SonarBeam_SteerAngle_30,-7.7555
Weight_SonarBeam_Throttle_30,-6.0616
Weight_SonarBeam_SteerAngle_31,-7.3629
Weight_SonarBeam_Throttle_31,5.3375
Weight_SonarBeam_SteerAngle_32,6.5771
Weight_SonarBeam_Throttle_32,-4.6513
Weight_SonarBeam_SteerAngle_33,0.39305
Weight_SonarBeam_Throttle_33,3.7462
Weight_SonarBeam_SteerAngle_34,-3.5638
Weight_SonarBeam_Throttle_34,6.5553
Weight_SonarBeam_SteerAngle_35,-5.6427
Weight_SonarBeam_Throttle_35,2.3162
Weight_SonarBeam_SteerAngle_36,-8.9105
Weight_SonarBeam_Throttle_36,-8.6482
Weight_SonarBeam_SteerAngle_37,-9.2936
Weight_SonarBeam_Throttle_37,7.1014
Weight_SonarBeam_SteerAngle_38,0.60368
Weight_SonarBeam_Throttle_38,-5.0804
Weight_SonarBeam_SteerAngle_39,8.766
Weight_SonarBeam_Throttle_39,6.2656
Weight_SonarBeam_SteerAngle_40,-0.18823
Weight_SonarBeam_Throttle_40,2.2094
Weight_SonarBeam_SteerAngle_41,-4.6109
Weight_SonarBeam_Throttle_41,-7.2905
Weight_SonarBeam_SteerAngle_42,3.0278
Weight_SonarBeam_Throttle_42,2.7354
Weight_SonarBeam_SteerAngle_43,1.7573
Weight_SonarBeam_Throttle_43,-7.4081
Weight_SonarBeam_SteerAngle_44,-2.4495
Weight_SonarBeam_Throttle_44,-9.4349
Weight_SonarBeam_SteerAngle_45,-3.2737
Weight_SonarBeam_Throttle_45,-2.3858
Weight_SonarBeam_SteerAngle_46,9.8808
Weight_SonarBeam_Throttle_46,-1.3442
Weight_SonarBeam_SteerAngle_47,-9.1295
Weight_SonarBeam_Throttle_47,-1.4449
Weight_SonarBeam_SteerAngle_48,-7.8399
Weight_SonarBeam_Throttle_48,5.9427
Weight_SonarBeam_SteerAngle_49,-4.519
Weight_SonarBeam_Throttle_49,1.8225
Weight_SonarBeam_SteerAngle_50,6.8324
Weight_SonarBeam_Throttle_50,-1.1776
Weight_SonarBeam_SteerAngle_51,7.4156
Weight_SonarBeam_Throttle_51,2.3046
Weight_SonarBeam_SteerAngle_52,0.93966
Weight_SonarBeam_Throttle_52,-3.4841
Weight_SonarBeam_SteerAngle_53,9.297
Weight_SonarBeam_Throttle_53,-8.8258
Weight_SonarBeam_SteerAngle_54,3.4258
Weight_SonarBeam_Throttle_54,-1.1842
Weight_SonarBeam_SteerAngle_55,9.0776
Weight_SonarBeam_Throttle_55,0.5714
Weight_SonarBeam_SteerAngle_56,-2.7457
Weight_SonarBeam_Throttle_56,9.2457
Weight_SonarBeam_SteerAngle_57,-2.4779
Weight_SonarBeam_Throttle_57,-1.7563
Weight_SonarBeam_SteerAngle_58,5.3867
Weight_SonarBeam_Throttle_58,8.9005
Weight_SonarBeam_SteerAngle_59,5.3184
Weight_SonarBeam_Throttle_59,2.0199
Weight_SonarBeam_SteerAngle_60,4.9626
Weight_SonarBeam_Throttle_60,-9.052
Weight_SonarBeam_SteerAngle_61,2.4125
Weight_SonarBeam_Throttle_61,-8.7105
Weight_SonarBeam_SteerAngle_62,-1.4834
Weight_SonarBeam_Throttle_62,-3.9416
Weight_SonarBeam_SteerAngle_63,-5.9261
Weight_SonarBeam_Throttle_63,-6.4088
Weight_SonarBeam_SteerAngle_64,8.7569
Weight_SonarBeam_Throttle_64,9.9254
Weight_SonarBeam_SteerAngle_65,-0.86609
Weight_SonarBeam_Throttle_65,6.2036
Weight_SonarBeam_SteerAngle_66,-2.7194
Weight_SonarBeam_Throttle_66,-7.8705
Weight_SonarBeam_SteerAngle_67,-3.8438
Weight_SonarBeam_Throttle_67,-5.799
Weight_SonarBeam_SteerAngle_68,5.048
Weight_SonarBeam_Throttle_68,-1.8141
Weight_SonarBeam_SteerAngle_69,0.369
Weight_SonarBeam_Throttle_69,7.8436
Weight_SonarBeam_SteerAngle_70,-5.1638
Weight_SonarBeam_Throttle_70,-3.0817
Weight_SonarBeam_SteerAngle_71,8.5045
Weight_SonarBeam_Throttle_71,0.95353
Weight_SonarBeam_SteerAngle_72,-1.734
Weight_SonarBeam_Throttle_72,-7.4037
Weight_SonarBeam_SteerAngle_73,3.5287
Weight_SonarBeam_Throttle_73,-0.69728
Weight_SonarBeam_SteerAngle_74,-2.2491
Weight_SonarBeam_Throttle_74,3.3742
Weight_SonarBeam_SteerAngle_75,-7.8119
Weight_SonarBeam_Throttle_75,-1.6047
Weight_SonarBeam_SteerAngle_76,-0.49575
Weight_SonarBeam_Throttle_76,1.6889
Weight_SonarBeam_SteerAngle_77,5.4175
Weight_SonarBeam_Throttle_77,4.3537
Weight_SonarBeam_SteerAngle_78,-0.44927
Weight_SonarBeam_Throttle_78,1.6003
Weight_SonarBeam_SteerAngle_79,-7.8283
Weight_SonarBeam_Throttle_79,0.45588
Weight_SonarBeam_SteerAngle_80,-2.6861
Weight_SonarBeam_Throttle_80,5.0768
Weight_SonarBeam_SteerAngle_81,5.1427
Weight_SonarBeam_Throttle_81,8.0772
Weight_SonarBeam_SteerAngle_82,8.3335
Weight_SonarBeam_Throttle_82,2.2763
Weight_SonarBeam_SteerAngle_83,6.6835
Weight_SonarBeam_Throttle_83,8.5594
Weight_SonarBeam_SteerAngle_84,0.31848
Weight_SonarBeam_Throttle_84,8.1166
Weight_SonarBeam_SteerAngle_85,5.8149
Weight_SonarBeam_Throttle_85,-3.3111
Weight_SonarBeam_SteerAngle_86,6.5371
Weight_SonarBeam_Throttle_86,-9.0626
Weight_SonarBeam_SteerAngle_87,1.1633
Weight_SonarBeam_Throttle_87,-9.6828
Weight_SonarBeam_SteerAngle_88,-1.5024
Weight_SonarBeam_Throttle_88,6.2315
Weight_SonarBeam_SteerAngle_89,6.4468
Weight_SonarBeam_Throttle_89,-2.5845
Weight_SonarBeam_SteerAngle_90,-4.537
Weight_SonarBeam_Throttle_90,-0.79448
Weight_SonarBeam_SteerAngle_91,0.67309
Weight_SonarBeam_Throttle_91,9.5938
Weight_SonarBeam_SteerAngle_92,9.2625
Weight_SonarBeam_Throttle_92,-5.8473
Weight_SonarBeam_SteerAngle_93,3.6768
Weight_SonarBeam_Throttle_93,-9.9909
Weight_SonarBeam_SteerAngle_94,8.1171
Weight_SonarBeam_Throttle_94,6.5164
Weight_SonarBeam_SteerAngle_95,-6.2984
Weight_SonarBeam_Throttle_95,4.6569
Weight_SonarBeam_SteerAngle_96,4.8901
Weight_SonarBeam_Throttle_96,-4.4293
Weight_SonarBeam_SteerAngle_97,-9.5185
Weight_SonarBeam_Throttle_97,-3.7295
Weight_SonarBeam_SteerAngle_98,-5.7575
Weight_SonarBeam_Throttle_98,-5.5212
Weight_SonarBeam_SteerAngle_99,-9.0185
Weight_SonarBeam_Throttle_99,8.3618
Weight_SonarBeam_SteerAngle_100,-9.1436
Weight_SonarBeam_Throttle_100,2.7153
Weight_SonarBeam_SteerAngle_101,2.3275
Weight_SonarBeam_Throttle_101,6.0122
Weight_SonarBeam_SteerAngle_102,-0.38636
Weight_SonarBeam_Throttle_102,6.1829
Weight_SonarBeam_SteerAngle_103,4.6678
Weight_SonarBeam_Throttle_103,0.76446
Weight_SonarBeam_SteerAngle_104,-9.6335
Weight_SonarBeam_Throttle_104,6.7108
Weight_SonarBeam_SteerAngle_105,0.8404
Weight_SonarBeam_Throttle_105,4.9384
Weight_SonarBeam_SteerAngle_106,-6.5357
Weight_SonarBeam_Throttle_106,-8.5897
Weight_SonarBeam_SteerAngle_107,-5.8535
Weight_SonarBeam_Throttle_107,-8.5965
Weight_SonarBeam_SteerAngle_108,-2.2777
Weight_SonarBeam_Throttle_108,-1.336
Weight_SonarBeam_SteerAngle_109,6.5696
Weight_SonarBeam_Throttle_109,-0.4634
Weight_SonarBeam_SteerAngle_110,2.2617
Weight_SonarBeam_Throttle_110,6.0602
Weight_SonarBeam_SteerAngle_111,-6.1998
Weight_SonarBeam_Throttle_111,9.6044
Weight_SonarBeam_SteerAngle_112,-4.7223
Weight_SonarBeam_Throttle_112,9.129
Weight_SonarBeam_SteerAngle_113,-7.2133
Weight_SonarBeam_Throttle_113,-7.4749
Weight_SonarBeam_SteerAngle_114,-3.2546
Weight_SonarBeam_Throttle_114,-2.6282
Weight_SonarBeam_SteerAngle_115,-0.87862
Weight_SonarBeam_Throttle_115,6.2754
Weight_SonarBeam_SteerAngle_116,-2.5313
Weight_SonarBeam_Throttle_116,-7.647
Weight_SonarBeam_SteerAngle_117,-2.3407
Weight_SonarBeam_Throttle_117,-9.0871
Weight_SonarBeam_SteerAngle_118,-4.3119
Weight_SonarBeam_Throttle_118,5.572
Weight_SonarBeam_SteerAngle_119,6.4183
Weight_SonarBeam_Throttle_119,3.6581
Weight_SonarBeam_SteerAngle_120,-6.6239
Weight_SonarBeam_Throttle_120,8.0021
Weight_SonarBeam_SteerAngle_121,7.1574
Weight_SonarBeam_Throttle_121,2.3203
Weight_SonarBeam_SteerAngle_122,-8.6051
Weight_SonarBeam_Throttle_122,-8.5891
Weight_SonarBeam_SteerAngle_123,-5.9527
Weight_SonarBeam_Throttle_123,-8.389
Weight_SonarBeam_SteerAngle_124,-8.9644
Weight_SonarBeam_Throttle_124,9.7666
Weight_SonarBeam_SteerAngle_125,-6.3186
Weight_SonarBeam_Throttle_125,4.6883
Weight_SonarBeam_SteerAngle_126,7.1005
Weight_SonarBeam_Throttle_126,-0.10809
Weight_SonarBeam_SteerAngle_127,7.4704
Weight_SonarBeam_Throttle_127,-0.90603
Weight_SonarBeam_SteerAngle_128,-2.6962
Weight_SonarBeam_Throttle_128,-7.1959
Weight_SonarBeam_SteerAngle_129,1.1577
Weight_SonarBeam_Throttle_129,2.6817
Weight_SonarBeam_SteerAngle_130,-4.1354
Weight_SonarBeam_Throttle_130,-9.814
Weight_SonarBeam_SteerAngle_131,-4.6417
Weight_SonarBeam_Throttle_131,3.8625
Weight_SonarBeam_SteerAngle_132,5.6977
Weight_SonarBeam_Throttle_132,6.0259
Weight_SonarBeam_SteerAngle_133,6.3795
Weight_SonarBeam_Throttle_133,3.8803
Weight_SonarBeam_SteerAngle_134,9.325
Weight_SonarBeam_Throttle_134,-2.0229
Weight_SonarBeam_SteerAngle_135,7.5389
Weight_SonarBeam_Throttle_135,3.7181
Weight_SonarBeam_SteerAngle_136,8.1322
Weight_SonarBeam_Throttle_136,-9.8772
Weight_SonarBeam_SteerAngle_137,0.27832
Weight_SonarBeam_Throttle_137,-8.8183
Weight_SonarBeam_SteerAngle_138,-7.7918
Weight_SonarBeam_Throttle_138,-4.5342
Weight_SonarBeam_SteerAngle_139,1.5801
Weight_SonarBeam_Throttle_139,5.3551
Weight_SonarBeam_SteerAngle_140,-8.5066
Weight_SonarBeam_Throttle_140,1.8547
Weight_SonarBeam_SteerAngle_141,5.1501
Weight_SonarBeam_Throttle_141,3.5745
Weight_SonarBeam_SteerAngle_142,-4.0374
Weight_SonarBeam_Throttle_142,5.3098
Weight_SonarBeam_SteerAngle_143,-5.4438
Weight_SonarBeam_Throttle_143,-7.9502
Weight_SonarBeam_SteerAngle_144,-3.1495
Weight_SonarBeam_Throttle_144,3.142
Weight_SonarBeam_SteerAngle_145,-4.675
Weight_SonarBeam_Throttle_145,3.8871
