Name,Value
Weight_SteerAngle_To_Target,-3.7509
Weight_Throttle_To_Target,-6.2784
Weight_SonarBeam_SteerAngle_0,-3.6959
Weight_SonarBeam_Throttle_0,-0.24211
Weight_SonarBeam_SteerAngle_1,-9.6421
Weight_SonarBeam_Throttle_1,2.6361
Weight_SonarBeam_SteerAngle_2,5.0903
Weight_SonarBeam_Throttle_2,0.69593
Weight_SonarBeam_SteerAngle_3,-3.6256
Weight_SonarBeam_Throttle_3,2.2833
Weight_SonarBeam_SteerAngle_4,-3.0648
Weight_SonarBeam_Throttle_4,-1.1919
Weight_SonarBeam_SteerAngle_5,9.2342
Weight_SonarBeam_Throttle_5,2.9208
Weight_SonarBeam_SteerAngle_6,-6.0377
Weight_SonarBeam_Throttle_6,6.6439
Weight_SonarBeam_SteerAngle_7,-5.1579
Weight_SonarBeam_Throttle_7,-6.6209
Weight_SonarBeam_SteerAngle_8,1.9065
Weight_SonarBeam_Throttle_8,2.3205
Weight_SonarBeam_SteerAngle_9,3.9528
Weight_SonarBeam_Throttle_9,3.3981
Weight_SonarBeam_SteerAngle_10,7.3122
Weight_SonarBeam_Throttle_10,2.699
Weight_SonarBeam_SteerAngle_11,7.3282
Weight_SonarBeam_Throttle_11,-7.8414
Weight_SonarBeam_SteerAngle_12,-9.9715
Weight_SonarBeam_Throttle_12,-8.5972
Weight_SonarBeam_SteerAngle_13,-1.7441
Weight_SonarBeam_Throttle_13,-7.8531
Weight_SonarBeam_SteerAngle_14,-6.9602
Weight_SonarBeam_Throttle_14,8.7289
Weight_SonarBeam_SteerAngle_15,-9.5733
Weight_SonarBeam_Throttle_15,-7.9237
Weight_SonarBeam_SteerAngle_16,-8.6098
Weight_SonarBeam_Throttle_16,-9.6027
Weight_SonarBeam_SteerAngle_17,-9.2811
Weight_SonarBeam_Throttle_17,-2.413
Weight_SonarBeam_SteerAngle_18,3.2971
Weight_SonarBeam_Throttle_18,-1.1087
Weight_SonarBeam_SteerAngle_19,0.76738
Weight_SonarBeam_Throttle_19,3.4657
Weight_SonarBeam_SteerAngle_20,8.7271
Weight_SonarBeam_Throttle_20,3.2453
Weight_SonarBeam_SteerAngle_21,-2.373
Weight_SonarBeam_Throttle_21,-2.2532
Weight_SonarBeam_SteerAngle_22,3.8105
Weight_SonarBeam_Throttle_22,-5.9361
Weight_SonarBeam_SteerAngle_23,0.30815
Weight_SonarBeam_Throttle_23,0.83679
Weight_SonarBeam_SteerAngle_24,-0.74362
Weight_SonarBeam_Throttle_24,3.964
Weight_SonarBeam_SteerAngle_25,-9.7241
Weight_SonarBeam_Throttle_25,5.5133
Weight_SonarBeam_SteerAngle_26,-8.7875
Weight_SonarBeam_Throttle_26,2.4774
Weight_SonarBeam_SteerAngle_27,0.28669
Weight_SonarBeam_Throttle_27,6.1702
Weight_SonarBeam_SteerAngle_28,1.684
Weight_SonarBeam_Throttle_28,3.4794
Weight_SonarBeam_SteerAngle_29,-8.6941
Weight_SonarBeam_Throttle_29,-5.6181
Weight_SonarBeam_SteerAngle_30,-8.2993
Weight_SonarBeam_Throttle_30,-9.0107
Weight_SonarBeam_SteerAngle_31,-0.10674
Weight_SonarBeam_Throttle_31,7.49
Weight_SonarBeam_SteerAngle_32,1.8478
Weight_SonarBeam_Throttle_32,9.0199
Weight_SonarBeam_SteerAngle_33,-4.0719
Weight_SonarBeam_Throttle_33,-8.372
Weight_SonarBeam_SteerAngle_34,6.7409
Weight_SonarBeam_Throttle_34,-2.3728
Weight_SonarBeam_SteerAngle_35,7.8074
Weight_SonarBeam_Throttle_35,2.6987
Weight_SonarBeam_SteerAngle_36,0.0044031
Weight_SonarBeam_Throttle_36,8.4307
Weight_SonarBeam_SteerAngle_37,-4.4888
