Name,Value
Weight_SteerAngle_To_Target,-4.2378
Weight_Throttle_To_Target,5.2413
Weight_SonarBeam_SteerAngle_0,-6.4871
Weight_SonarBeam_Throttle_0,9.9155
Weight_SonarBeam_SteerAngle_1,1.9552
Weight_SonarBeam_Throttle_1,5.3155
Weight_SonarBeam_SteerAngle_2,1.9383
Weight_SonarBeam_Throttle_2,-4.0392
Weight_SonarBeam_SteerAngle_3,8.3986
Weight_SonarBeam_Throttle_3,2.4968
Weight_SonarBeam_SteerAngle_4,-4.4241
Weight_SonarBeam_Throttle_4,1.1081
Weight_SonarBeam_SteerAngle_5,0.41476
Weight_SonarBeam_Throttle_5,2.5675
Weight_SonarBeam_SteerAngle_6,2.2405
Weight_SonarBeam_Throttle_6,-2.9585
Weight_SonarBeam_SteerAngle_7,-6.7092
Weight_SonarBeam_Throttle_7,5.3635
Weight_SonarBeam_SteerAngle_8,-6.278
Weight_SonarBeam_Throttle_8,8.6363
Weight_SonarBeam_SteerAngle_9,-7.4799
Weight_SonarBeam_Throttle_9,0.8809
Weight_SonarBeam_SteerAngle_10,8.5533
Weight_SonarBeam_Throttle_10,-4.2585
Weight_SonarBeam_SteerAngle_11,-1.1807
Weight_SonarBeam_Throttle_11,8.6643
Weight_SonarBeam_SteerAngle_12,-4.8826
Weight_SonarBeam_Throttle_12,-1.3381
Weight_SonarBeam_SteerAngle_13,-4.3684
Weight_SonarBeam_Throttle_13,4.9151
Weight_SonarBeam_SteerAngle_14,7.0764
Weight_SonarBeam_Throttle_14,6.5576
Weight_SonarBeam_SteerAngle_15,-7.6947
Weight_SonarBeam_Throttle_15,6.9098
Weight_SonarBeam_SteerAngle_16,2.7954
Weight_SonarBeam_Throttle_16,8.9395
Weight_SonarBeam_SteerAngle_17,-3.9463
Weight_SonarBeam_Throttle_17,7.6586
Weight_SonarBeam_SteerAngle_18,-0.83487
Weight_SonarBeam_Throttle_18,7.7388
Weight_SonarBeam_SteerAngle_19,-6.154
Weight_SonarBeam_Throttle_19,9.1104
Weight_SonarBeam_SteerAngle_20,8.7392
Weight_SonarBeam_Throttle_20,-7.1997
Weight_SonarBeam_SteerAngle_21,1.8117
Weight_SonarBeam_Throttle_21,6.7271
Weight_SonarBeam_SteerAngle_22,-3.8638
Weight_SonarBeam_Throttle_22,8.4244
Weight_SonarBeam_SteerAngle_23,2.0884
Weight_SonarBeam_Throttle_23,1.5358
Weight_SonarBeam_SteerAngle_24,3.7431
Weight_SonarBeam_Throttle_24,6.4268
Weight_SonarBeam_SteerAngle_25,-7.9868
Weight_SonarBeam_Throttle_25,-5.8705
Weight_SonarBeam_SteerAngle_26,0.31075
Weight_SonarBeam_Throttle_26,-3.3493
Weight_SonarBeam_SteerAngle_27,-5.3493
Weight_SonarBeam_Throttle_27,-2.4123
Weight_SonarBeam_SteerAngle_28,6.8435
Weight_SonarBeam_Throttle_28,-3.1132
Weight_SonarBeam_SteerAngle_29,7.3631
Weight_SonarBeam_Throttle_29,2.451
Weight_SonarBeam_SteerAngle_30,0.090024
Weight_SonarBeam_Throttle_30,6.6223
Weight_SonarBeam_SteerAngle_31,8.6761
Weight_SonarBeam_Throttle_31,5.3152
Weight_SonarBeam_SteerAngle_32,0.39845
Weight_SonarBeam_Throttle_32,-7.8824
Weight_SonarBeam_SteerAngle_33,-0.50064
Weight_SonarBeam_Throttle_33,9.2308
Weight_SonarBeam_SteerAngle_34,-5.1801
Weight_SonarBeam_Throttle_34,-3.6363
Weight_SonarBeam_SteerAngle_35,-4.3141
Weight_SonarBeam_Throttle_35,-3.0449
Weight_SonarBeam_SteerAngle_36,9.7576
Weight_SonarBeam_Throttle_36,9.3724
Weight_SonarBeam_SteerAngle_37,9.2056
Weight_SonarBeam_Throttle_37,6.269
Weight_SonarBeam_SteerAngle_38,1.2077
Weight_SonarBeam_Throttle_38,1.4666
Weight_SonarBeam_SteerAngle_39,-4.9959
Weight_SonarBeam_Throttle_39,8.0695
Weight_SonarBeam_SteerAngle_40,-6.4701
Weight_SonarBeam_Throttle_40,-2.7967
Weight_SonarBeam_SteerAngle_41,4.6992
Weight_SonarBeam_Throttle_41,-4.7434
Weight_SonarBeam_SteerAngle_42,2.5147
Weight_SonarBeam_Throttle_42,0.34578
Weight_SonarBeam_SteerAngle_43,-0.36616
Weight_SonarBeam_Throttle_43,-5.3972
Weight_SonarBeam_SteerAngle_44,2.5055
Weight_SonarBeam_Throttle_44,-7.4597
Weight_SonarBeam_SteerAngle_45,-8.6257
Weight_SonarBeam_Throttle_45,-6.9204
Weight_SonarBeam_SteerAngle_46,5.2853
Weight_SonarBeam_Throttle_46,1.4764
Weight_SonarBeam_SteerAngle_47,-9.568
Weight_SonarBeam_Throttle_47,-4.8396
Weight_SonarBeam_SteerAngle_48,-5.6874
Weight_SonarBeam_Throttle_48,1.1138
Weight_SonarBeam_SteerAngle_49,6.1906
Weight_SonarBeam_Throttle_49,3.4188
Weight_SonarBeam_SteerAngle_50,0.95467
Weight_SonarBeam_Throttle_50,-6.9567
Weight_SonarBeam_SteerAngle_51,4.8695
Weight_SonarBeam_Throttle_51,0.98283
Weight_SonarBeam_SteerAngle_52,-5.8042
Weight_SonarBeam_Throttle_52,3.5009
Weight_SonarBeam_SteerAngle_53,-8.4426
Weight_SonarBeam_Throttle_53,2.4412
Weight_SonarBeam_SteerAngle_54,8.0113
Weight_SonarBeam_Throttle_54,5.7722
Weight_SonarBeam_SteerAngle_55,6.5656
Weight_SonarBeam_Throttle_55,6.5269
Weight_SonarBeam_SteerAngle_56,-3.3528
Weight_SonarBeam_Throttle_56,-9.7437
Weight_SonarBeam_SteerAngle_57,-4.3896
Weight_SonarBeam_Throttle_57,-8.9515
Weight_SonarBeam_SteerAngle_58,2.8273
Weight_SonarBeam_Throttle_58,3.3403
Weight_SonarBeam_SteerAngle_59,7.3132
Weight_SonarBeam_Throttle_59,3.2635
Weight_SonarBeam_SteerAngle_60,6.5811
Weight_SonarBeam_Throttle_60,0.1547
Weight_SonarBeam_SteerAngle_61,7.9074
Weight_SonarBeam_Throttle_61,-0.17235
Weight_SonarBeam_SteerAngle_62,-5.717
Weight_SonarBeam_Throttle_62,-6.9261
Weight_SonarBeam_SteerAngle_63,0.80316
Weight_SonarBeam_Throttle_63,2.6825
Weight_SonarBeam_SteerAngle_64,-5.5042
Weight_SonarBeam_Throttle_64,-9.5329
Weight_SonarBeam_SteerAngle_65,3.1205
Weight_SonarBeam_Throttle_65,4.6043
Weight_SonarBeam_SteerAngle_66,-2.8057
Weight_SonarBeam_Throttle_66,-8.5275
Weight_SonarBeam_SteerAngle_67,3.9383
Weight_SonarBeam_Throttle_67,-1.0038
