Name,Value
Weight_SteerAngle_To_Target,-2.7243
Weight_Throttle_To_Target,-3.7606
Weight_SonarBeam_SteerAngle_0,0.52514
Weight_SonarBeam_Throttle_0,-7.2224
Weight_SonarBeam_SteerAngle_1,8.9478
Weight_SonarBeam_Throttle_1,9.8241
Weight_SonarBeam_SteerAngle_2,8.1814
Weight_SonarBeam_Throttle_2,-4.2477
Weight_SonarBeam_SteerAngle_3,-1.9621
Weight_SonarBeam_Throttle_3,0.68187
Weight_SonarBeam_SteerAngle_4,2.6885
Weight_SonarBeam_Throttle_4,3.7824
Weight_SonarBeam_SteerAngle_5,-6.2963
Weight_SonarBeam_Throttle_5,-2.3441
Weight_SonarBeam_SteerAngle_6,-7.3635
Weight_SonarBeam_Throttle_6,-9.6998
Weight_SonarBeam_SteerAngle_7,-2.4814
Weight_SonarBeam_Throttle_7,7.9314
Weight_SonarBeam_SteerAngle_8,-3.1269
Weight_SonarBeam_Throttle_8,-4.3848
Weight_SonarBeam_SteerAngle_9,7.5231
Weight_SonarBeam_Throttle_9,-5.319
Weight_SonarBeam_SteerAngle_10,4.3781
Weight_SonarBeam_Throttle_10,6.9616
Weight_SonarBeam_SteerAngle_11,-8.9078
Weight_SonarBeam_Throttle_11,-0.061955
Weight_SonarBeam_SteerAngle_12,5.9368
Weight_SonarBeam_Throttle_12,-8.5459
Weight_SonarBeam_SteerAngle_13,-3.8981
Weight_SonarBeam_Throttle_13,8.4555
Weight_SonarBeam_SteerAngle_14,1.589
Weight_SonarBeam_Throttle_14,6.467
Weight_SonarBeam_SteerAngle_15,-5.3317
Weight_SonarBeam_Throttle_15,-7.5751
Weight_SonarBeam_SteerAngle_16,8.8207
Weight_SonarBeam_Throttle_16,9.9389
Weight_SonarBeam_SteerAngle_17,-4.1056
Weight_SonarBeam_Throttle_17,-4.3745
Weight_SonarBeam_SteerAngle_18,4.4662
Weight_SonarBeam_Throttle_18,7.7174
Weight_SonarBeam_SteerAngle_19,0.067847
Weight_SonarBeam_Throttle_19,-2.163
Weight_SonarBeam_SteerAngle_20,7.8704
Weight_SonarBeam_Throttle_20,-9.2644
Weight_SonarBeam_SteerAngle_21,-4.7854
Weight_SonarBeam_Throttle_21,9.6873
Weight_SonarBeam_SteerAngle_22,-3.7488
Weight_SonarBeam_Throttle_22,-5.3166
Weight_SonarBeam_SteerAngle_23,1.5893
Weight_SonarBeam_Throttle_23,5.6814
Weight_SonarBeam_SteerAngle_24,-9.2933
Weight_SonarBeam_Throttle_24,1.809
Weight_SonarBeam_SteerAngle_25,-3.4259
Weight_SonarBeam_Throttle_25,-5.3148
Weight_SonarBeam_SteerAngle_26,-8.6095
Weight_SonarBeam_Throttle_26,8.1546
Weight_SonarBeam_SteerAngle_27,0.48456
Weight_SonarBeam_Throttle_27,0.98278
Weight_SonarBeam_SteerAngle_28,-7.1113
Weight_SonarBeam_Throttle_28,7.7816
Weight_SonarBeam_SteerAngle_29,1.0001
Weight_SonarBeam_Throttle_29,-6.6359
Weight_SonarBeam_SteerAngle_30,9.8237
Weight_SonarBeam_Throttle_30,-4.6716
Weight_SonarBeam_SteerAngle_31,9.5226
Weight_SonarBeam_Throttle_31,8.8702
Weight_SonarBeam_SteerAngle_32,0.52435
Weight_SonarBeam_Throttle_32,-2.0533
Weight_SonarBeam_SteerAngle_33,9.6254
