Name,Value
Weight_SteerAngle_To_Target,-7.6032
Weight_Throttle_To_Target,2.7581
Weight_SonarBeam_SteerAngle_0,-8.0179
Weight_SonarBeam_Throttle_0,2.8693
Weight_SonarBeam_SteerAngle_1,0.24182
Weight_SonarBeam_Throttle_1,2.5273
Weight_SonarBeam_SteerAngle_2,0.41896
Weight_SonarBeam_Throttle_2,9.4552
Weight_SonarBeam_SteerAngle_3,4.009
Weight_SonarBeam_Throttle_3,4.1038
Weight_SonarBeam_SteerAngle_4,-6.5398
Weight_SonarBeam_Throttle_4,9.8666
Weight_SonarBeam_SteerAngle_5,7.826
Weight_SonarBeam_Throttle_5,-0.62567
Weight_SonarBeam_SteerAngle_6,-0.87422
Weight_SonarBeam_Throttle_6,4.3278
Weight_SonarBeam_SteerAngle_7,1.0462
Weight_SonarBeam_Throttle_7,8.5657
Weight_SonarBeam_SteerAngle_8,4.4161
Weight_SonarBeam_Throttle_8,7.4701
Weight_SonarBeam_SteerAngle_9,0.50385
Weight_SonarBeam_Throttle_9,-5.6324
Weight_SonarBeam_SteerAngle_10,-8.0222
Weight_SonarBeam_Throttle_10,-6.9285
Weight_SonarBeam_SteerAngle_11,-4.6667
Weight_SonarBeam_Throttle_11,-8.368
Weight_SonarBeam_SteerAngle_12,1.7532
Weight_SonarBeam_Throttle_12,-8.7329
Weight_SonarBeam_SteerAngle_13,1.1822
Weight_SonarBeam_Throttle_13,-7.8168
Weight_SonarBeam_SteerAngle_14,-8.811
Weight_SonarBeam_Throttle_14,-5.331
Weight_SonarBeam_SteerAngle_15,4.9448
Weight_SonarBeam_Throttle_15,5.1915
Weight_SonarBeam_SteerAngle_16,6.1628
Weight_SonarBeam_Throttle_16,5.2244
Weight_SonarBeam_SteerAngle_17,-5.9886
Weight_SonarBeam_Throttle_17,-5.7615
Weight_SonarBeam_SteerAngle_18,6.7191
Weight_SonarBeam_Throttle_18,-9.8054
Weight_SonarBeam_SteerAngle_19,-7.6019
Weight_SonarBeam_Throttle_19,-9.7799
Weight_SonarBeam_SteerAngle_20,5.3166
Weight_SonarBeam_Throttle_20,-7.1796
Weight_SonarBeam_SteerAngle_21,-9.9429
Weight_SonarBeam_Throttle_21,7.51
Weight_SonarBeam_SteerAngle_22,-9.7747
Weight_SonarBeam_Throttle_22,-0.63829
Weight_SonarBeam_SteerAngle_23,-6.9229
Weight_SonarBeam_Throttle_23,-1.2491
Weight_SonarBeam_SteerAngle_24,3.7109
Weight_SonarBeam_Throttle_24,-4.1122
Weight_SonarBeam_SteerAngle_25,3.4021
Weight_SonarBeam_Throttle_25,5.7592
Weight_SonarBeam_SteerAngle_26,-2.9073
Weight_SonarBeam_Throttle_26,0.0038892
Weight_SonarBeam_SteerAngle_27,-2.2555
Weight_SonarBeam_Throttle_27,-5.7828
Weight_SonarBeam_SteerAngle_28,2.5487
Weight_SonarBeam_Throttle_28,-5.0835
Weight_SonarBeam_SteerAngle_29,-8.8722
Weight_SonarBeam_Throttle_29,8.9747
Weight_SonarBeam_SteerAngle_30,9.3772
Weight_SonarBeam_Throttle_30,6.3169
Weight_SonarBeam_SteerAngle_31,7.3167
Weight_SonarBeam_Throttle_31,-1.622
Weight_SonarBeam_SteerAngle_32,-6.1022
Weight_SonarBeam_Throttle_32,1.8756
Weight_SonarBeam_SteerAngle_33,0.57214
Weight_SonarBeam_Throttle_33,-6.8782
Weight_SonarBeam_SteerAngle_34,8.6705
Weight_SonarBeam_Throttle_34,-6.6847
Weight_SonarBeam_SteerAngle_35,0.54612
Weight_SonarBeam_Throttle_35,-2.4725
Weight_SonarBeam_SteerAngle_36,3.7881
Weight_SonarBeam_Throttle_36,-1.8846
Weight_SonarBeam_SteerAngle_37,-4.2882
Weight_SonarBeam_Throttle_37,6.798
Weight_SonarBeam_SteerAngle_38,-8.4595
Weight_SonarBeam_Throttle_38,5.0768
Weight_SonarBeam_SteerAngle_39,9.8143
Weight_SonarBeam_Throttle_39,-2.7413
Weight_SonarBeam_SteerAngle_40,-0.79757
Weight_SonarBeam_Throttle_40,4.8174
Weight_SonarBeam_SteerAngle_41,-5.1096
Weight_SonarBeam_Throttle_41,-6.6989
Weight_SonarBeam_SteerAngle_42,-3.1184
Weight_SonarBeam_Throttle_42,5.6772
Weight_SonarBeam_SteerAngle_43,4.0309
Weight_SonarBeam_Throttle_43,5.7561
Weight_SonarBeam_SteerAngle_44,-6.6107
Weight_SonarBeam_Throttle_44,-0.039626
Weight_SonarBeam_SteerAngle_45,-6.8037
Weight_SonarBeam_Throttle_45,-9.7554
Weight_SonarBeam_SteerAngle_46,4.1543
Weight_SonarBeam_Throttle_46,1.6853
Weight_SonarBeam_SteerAngle_47,-3.3874
Weight_SonarBeam_Throttle_47,5.0833
Weight_SonarBeam_SteerAngle_48,-5.3693
Weight_SonarBeam_Throttle_48,-2.8337
Weight_SonarBeam_SteerAngle_49,2.3805
Weight_SonarBeam_Throttle_49,6.9635
Weight_SonarBeam_SteerAngle_50,-7.6243
Weight_SonarBeam_Throttle_50,-6.5691
Weight_SonarBeam_SteerAngle_51,-2.2281
Weight_SonarBeam_Throttle_51,-1.15
Weight_SonarBeam_SteerAngle_52,7.1273
Weight_SonarBeam_Throttle_52,-2.2529
Weight_SonarBeam_SteerAngle_53,6.6204
Weight_SonarBeam_Throttle_53,3.7661
Weight_SonarBeam_SteerAngle_54,-5.9997
Weight_SonarBeam_Throttle_54,-5.1116
Weight_SonarBeam_SteerAngle_55,-7.517
Weight_SonarBeam_Throttle_55,9.4124
Weight_SonarBeam_SteerAngle_56,7.0668
Weight_SonarBeam_Throttle_56,-9.3695
Weight_SonarBeam_SteerAngle_57,-3.1201
Weight_SonarBeam_Throttle_57,-6.4451
Weight_SonarBeam_SteerAngle_58,7.3002
Weight_SonarBeam_Throttle_58,6.5542
Weight_SonarBeam_SteerAngle_59,-2.9677
Weight_SonarBeam_Throttle_59,8.8184
Weight_SonarBeam_SteerAngle_60,5.5316
Weight_SonarBeam_Throttle_60,-1.0052
Weight_SonarBeam_SteerAngle_61,-3.658
Weight_SonarBeam_Throttle_61,5.3119
Weight_SonarBeam_SteerAngle_62,1.2235
Weight_SonarBeam_Throttle_62,-8.6868
Weight_SonarBeam_SteerAngle_63,-9.2894
Weight_SonarBeam_Throttle_63,5.9336
Weight_SonarBeam_SteerAngle_64,1.4098
Weight_SonarBeam_Throttle_64,-3.0681
Weight_SonarBeam_SteerAngle_65,-7.0675
Weight_SonarBeam_Throttle_65,-7.7699
Weight_SonarBeam_SteerAngle_66,0.031746
Weight_SonarBeam_Throttle_66,-3.2681
Weight_SonarBeam_SteerAngle_67,-4.2897
Weight_SonarBeam_Throttle_67,9.2025
Weight_SonarBeam_SteerAngle_68,-2.3971
Weight_SonarBeam_Throttle_68,0.2373
Weight_SonarBeam_SteerAngle_69,0.80594
Weight_SonarBeam_Throttle_69,-1.3888
Weight_SonarBeam_SteerAngle_70,-1.244
Weight_SonarBeam_Throttle_70,1.7739
Weight_SonarBeam_SteerAngle_71,6.5227
Weight_SonarBeam_Throttle_71,6.635
Weight_SonarBeam_SteerAngle_72,3.013
Weight_SonarBeam_Throttle_72,6.5149
Weight_SonarBeam_SteerAngle_73,1.7897
Weight_SonarBeam_Throttle_73,-0.083283
Weight_SonarBeam_SteerAngle_74,-2.2264
Weight_SonarBeam_Throttle_74,8.1707
Weight_SonarBeam_SteerAngle_75,-8.3554
Weight_SonarBeam_Throttle_75,-1.5754
Weight_SonarBeam_SteerAngle_76,2.3206
Weight_SonarBeam_Throttle_76,-8.5224
Weight_SonarBeam_SteerAngle_77,6.8023
Weight_SonarBeam_Throttle_77,0.39396
Weight_SonarBeam_SteerAngle_78,-8.5706
Weight_SonarBeam_Throttle_78,8.4999
Weight_SonarBeam_SteerAngle_79,-6.9427
Weight_SonarBeam_Throttle_79,7.309
Weight_SonarBeam_SteerAngle_80,1.994
Weight_SonarBeam_Throttle_80,3.1307
Weight_SonarBeam_SteerAngle_81,-6.0485
Weight_SonarBeam_Throttle_81,-5.1392
Weight_SonarBeam_SteerAngle_82,3.5238
Weight_SonarBeam_Throttle_82,-8.6164
Weight_SonarBeam_SteerAngle_83,7.1889
Weight_SonarBeam_Throttle_83,7.4255
Weight_SonarBeam_SteerAngle_84,0.095686
Weight_SonarBeam_Throttle_84,-8.8724
Weight_SonarBeam_SteerAngle_85,-0.95344
Weight_SonarBeam_Throttle_85,-8.6926
Weight_SonarBeam_SteerAngle_86,7.682
Weight_SonarBeam_Throttle_86,7.1045
Weight_SonarBeam_SteerAngle_87,-8.3465
Weight_SonarBeam_Throttle_87,-3.3959
Weight_SonarBeam_SteerAngle_88,-1.3917
Weight_SonarBeam_Throttle_88,2.4551
Weight_SonarBeam_SteerAngle_89,-2.0912
Weight_SonarBeam_Throttle_89,6.2697
Weight_SonarBeam_SteerAngle_90,-8.5846
Weight_SonarBeam_Throttle_90,5.3921
Weight_SonarBeam_SteerAngle_91,7.2938
