Name,Value
Weight_SteerAngle_To_Target,-7.8725
Weight_Throttle_To_Target,8.3333
Weight_SonarBeam_SteerAngle_0,1.6036
Weight_SonarBeam_Throttle_0,5.4131
Weight_SonarBeam_SteerAngle_1,4.9899
Weight_SonarBeam_Throttle_1,-5.7432
Weight_SonarBeam_SteerAngle_2,4.296
Weight_SonarBeam_Throttle_2,0.024226
Weight_SonarBeam_SteerAngle_3,6.1309
Weight_SonarBeam_Throttle_3,3.8245
Weight_SonarBeam_SteerAngle_4,1.902
Weight_SonarBeam_Throttle_4,-4.1098
Weight_SonarBeam_SteerAngle_5,3.3216
Weight_SonarBeam_Throttle_5,5.6397
Weight_SonarBeam_SteerAngle_6,-7.4021
Weight_SonarBeam_Throttle_6,-5.504
Weight_SonarBeam_SteerAngle_7,-8.8492
Weight_SonarBeam_Throttle_7,2.3191
Weight_SonarBeam_SteerAngle_8,6.5429
Weight_SonarBeam_Throttle_8,6.1233
Weight_SonarBeam_SteerAngle_9,0.078942
Weight_SonarBeam_Throttle_9,-4.8439
Weight_SonarBeam_SteerAngle_10,1.0294
Weight_SonarBeam_Throttle_10,5.6803
Weight_SonarBeam_SteerAngle_11,1.4502
Weight_SonarBeam_Throttle_11,1.9408
Weight_SonarBeam_SteerAngle_12,-7.3631
Weight_SonarBeam_Throttle_12,2.66
Weight_SonarBeam_SteerAngle_13,3.2603
Weight_SonarBeam_Throttle_13,-5.4729
Weight_SonarBeam_SteerAngle_14,-7.1457
Weight_SonarBeam_Throttle_14,-6.3582
Weight_SonarBeam_SteerAngle_15,4.9937
Weight_SonarBeam_Throttle_15,0.9828
Weight_SonarBeam_SteerAngle_16,6.3105
Weight_SonarBeam_Throttle_16,6.6677
Weight_SonarBeam_SteerAngle_17,5.0441
Weight_SonarBeam_Throttle_17,-0.64883
Weight_SonarBeam_SteerAngle_18,4.9863
Weight_SonarBeam_Throttle_18,-5.9437
Weight_SonarBeam_SteerAngle_19,5.7186
Weight_SonarBeam_Throttle_19,-4.7652
Weight_SonarBeam_SteerAngle_20,-0.71799
Weight_SonarBeam_Throttle_20,-0.52612
Weight_SonarBeam_SteerAngle_21,1.5759
Weight_SonarBeam_Throttle_21,4.6232
Weight_SonarBeam_SteerAngle_22,7.4936
Weight_SonarBeam_Throttle_22,9.5419
Weight_SonarBeam_SteerAngle_23,9.2896
Weight_SonarBeam_Throttle_23,-0.12548
Weight_SonarBeam_SteerAngle_24,-9.0028
Weight_SonarBeam_Throttle_24,2.8748
Weight_SonarBeam_SteerAngle_25,-8.7008
Weight_SonarBeam_Throttle_25,-6.145
Weight_SonarBeam_SteerAngle_26,2.6393
Weight_SonarBeam_Throttle_26,0.74685
Weight_SonarBeam_SteerAngle_27,-5.4983
Weight_SonarBeam_Throttle_27,-6.6814
Weight_SonarBeam_SteerAngle_28,3.2199
Weight_SonarBeam_Throttle_28,-6.6726
Weight_SonarBeam_SteerAngle_29,-3.5302
Weight_SonarBeam_Throttle_29,-9.1388
Weight_SonarBeam_SteerAngle_30,-6.9863
Weight_SonarBeam_Throttle_30,4.582
Weight_SonarBeam_SteerAngle_31,-2.0954
Weight_SonarBeam_Throttle_31,5.5182
Weight_SonarBeam_SteerAngle_32,8.2248
Weight_SonarBeam_Throttle_32,9.2242
Weight_SonarBeam_SteerAngle_33,-6.8309
Weight_SonarBeam_Throttle_33,-4.0644
Weight_SonarBeam_SteerAngle_34,7.2518
Weight_SonarBeam_Throttle_34,-9.5799
Weight_SonarBeam_SteerAngle_35,1.6104
Weight_SonarBeam_Throttle_35,8.5373
Weight_SonarBeam_SteerAngle_36,2.9914
Weight_SonarBeam_Throttle_36,-8.0207
Weight_SonarBeam_SteerAngle_37,-4.5238
Weight_SonarBeam_Throttle_37,7.2916
Weight_SonarBeam_SteerAngle_38,6.0122
Weight_SonarBeam_Throttle_38,-3.9136
Weight_SonarBeam_SteerAngle_39,-6.6957
Weight_SonarBeam_Throttle_39,-5.797
Weight_SonarBeam_SteerAngle_40,1.2714
Weight_SonarBeam_Throttle_40,2.4269
Weight_SonarBeam_SteerAngle_41,-2.0929
Weight_SonarBeam_Throttle_41,6.8446
Weight_SonarBeam_SteerAngle_42,-3.5563
Weight_SonarBeam_Throttle_42,4.6959
Weight_SonarBeam_SteerAngle_43,8.3849
Weight_SonarBeam_Throttle_43,0.58506
Weight_SonarBeam_SteerAngle_44,-1.7619
Weight_SonarBeam_Throttle_44,-9.0309
Weight_SonarBeam_SteerAngle_45,5.9032
Weight_SonarBeam_Throttle_45,-5.6813
Weight_SonarBeam_SteerAngle_46,-1.9782
Weight_SonarBeam_Throttle_46,-5.2741
Weight_SonarBeam_SteerAngle_47,7.2157
Weight_SonarBeam_Throttle_47,6.4924
Weight_SonarBeam_SteerAngle_48,-3.5058
Weight_SonarBeam_Throttle_48,-0.9284
Weight_SonarBeam_SteerAngle_49,-5.9091
Weight_SonarBeam_Throttle_49,9.9786
Weight_SonarBeam_SteerAngle_50,-7.5239
Weight_SonarBeam_Throttle_50,2.9687
Weight_SonarBeam_SteerAngle_51,8.4837
Weight_SonarBeam_Throttle_51,4.5728
Weight_SonarBeam_SteerAngle_52,1.734
Weight_SonarBeam_Throttle_52,9.7602
Weight_SonarBeam_SteerAngle_53,2.86
Weight_SonarBeam_Throttle_53,-9.6957
Weight_SonarBeam_SteerAngle_54,-7.9749
Weight_SonarBeam_Throttle_54,2.4157
Weight_SonarBeam_SteerAngle_55,0.37293
Weight_SonarBeam_Throttle_55,-6.7042
Weight_SonarBeam_SteerAngle_56,1.8785
Weight_SonarBeam_Throttle_56,-2.8237
Weight_SonarBeam_SteerAngle_57,1.3347
Weight_SonarBeam_Throttle_57,-5.9684
Weight_SonarBeam_SteerAngle_58,1.4902
Weight_SonarBeam_Throttle_58,-5.0628
Weight_SonarBeam_SteerAngle_59,-7.0726
Weight_SonarBeam_Throttle_59,-8.0233
Weight_SonarBeam_SteerAngle_60,-7.8632
Weight_SonarBeam_Throttle_60,2.9776
Weight_SonarBeam_SteerAngle_61,0.11366
Weight_SonarBeam_Throttle_61,9.3983
Weight_SonarBeam_SteerAngle_62,-8.388
Weight_SonarBeam_Throttle_62,6.8348
Weight_SonarBeam_SteerAngle_63,2.5862
Weight_SonarBeam_Throttle_63,-1.6385
Weight_SonarBeam_SteerAngle_64,-3.3902
Weight_SonarBeam_Throttle_64,7.2237
Weight_SonarBeam_SteerAngle_65,-3.7437
Weight_SonarBeam_Throttle_65,-7.8168
Weight_SonarBeam_SteerAngle_66,-2.8072
Weight_SonarBeam_Throttle_66,4.7616
Weight_SonarBeam_SteerAngle_67,8.9381
Weight_SonarBeam_Throttle_67,6.5948
Weight_SonarBeam_SteerAngle_68,5.0941
Weight_SonarBeam_Throttle_68,4.5302
Weight_SonarBeam_SteerAngle_69,-6.8114
Weight_SonarBeam_Throttle_69,5.0665
Weight_SonarBeam_SteerAngle_70,4.9642
Weight_SonarBeam_Throttle_70,2.6836
Weight_SonarBeam_SteerAngle_71,-6.6288
Weight_SonarBeam_Throttle_71,2.1631
Weight_SonarBeam_SteerAngle_72,9.6255
Weight_SonarBeam_Throttle_72,9.6775
Weight_SonarBeam_SteerAngle_73,8.2708
Weight_SonarBeam_Throttle_73,4.5603
Weight_SonarBeam_SteerAngle_74,1.752
Weight_SonarBeam_Throttle_74,9.2969
Weight_SonarBeam_SteerAngle_75,-9.4168
Weight_SonarBeam_Throttle_75,-9.3441
Weight_SonarBeam_SteerAngle_76,-0.91583
Weight_SonarBeam_Throttle_76,-4.955
Weight_SonarBeam_SteerAngle_77,-4.9513
Weight_SonarBeam_Throttle_77,-6.8293
Weight_SonarBeam_SteerAngle_78,-1.4873
Weight_SonarBeam_Throttle_78,8.3758
Weight_SonarBeam_SteerAngle_79,3.5862
Weight_SonarBeam_Throttle_79,7.9556
Weight_SonarBeam_SteerAngle_80,-8.0001
Weight_SonarBeam_Throttle_80,9.3586
Weight_SonarBeam_SteerAngle_81,-9.7555
Weight_SonarBeam_Throttle_81,8.1448
Weight_SonarBeam_SteerAngle_82,4.3983
Weight_SonarBeam_Throttle_82,-8.8565
Weight_SonarBeam_SteerAngle_83,6.4464
Weight_SonarBeam_Throttle_83,7.8759
Weight_SonarBeam_SteerAngle_84,-8.0126
Weight_SonarBeam_Throttle_84,6.0419
Weight_SonarBeam_SteerAngle_85,-1.2251
Weight_SonarBeam_Throttle_85,-7.1745
Weight_SonarBeam_SteerAngle_86,-6.1982
Weight_SonarBeam_Throttle_86,-7.2198
Weight_SonarBeam_SteerAngle_87,0.22854
Weight_SonarBeam_Throttle_87,-2.1908
Weight_SonarBeam_SteerAngle_88,-9.1747
Weight_SonarBeam_Throttle_88,-5.2991
Weight_SonarBeam_SteerAngle_89,2.862
Weight_SonarBeam_Throttle_89,0.14828
Weight_SonarBeam_SteerAngle_90,1.2983
Weight_SonarBeam_Throttle_90,2.4399
Weight_SonarBeam_SteerAngle_91,-8.4116
Weight_SonarBeam_Throttle_91,5.9755
Weight_SonarBeam_SteerAngle_92,0.7265
