Name,Value
Weight_SteerAngle_To_Target,-8.1012
Weight_Throttle_To_Target,-8.2783
Weight_SonarBeam_SteerAngle_0,2.908
Weight_SonarBeam_Throttle_0,5.1581
Weight_SonarBeam_SteerAngle_1,0.3245
Weight_SonarBeam_Throttle_1,-4.496
Weight_SonarBeam_SteerAngle_2,4.6129
Weight_SonarBeam_Throttle_2,-4.7809
Weight_SonarBeam_SteerAngle_3,9.9221
Weight_SonarBeam_Throttle_3,0.79852
Weight_SonarBeam_SteerAngle_4,-4.1036
Weight_SonarBeam_Throttle_4,7.3807
Weight_SonarBeam_SteerAngle_5,4.9518
Weight_SonarBeam_Throttle_5,0.73382
Weight_SonarBeam_SteerAngle_6,-0.58078
Weight_SonarBeam_Throttle_6,-8.4046
Weight_SonarBeam_SteerAngle_7,8.393
Weight_SonarBeam_Throttle_7,-8.6113
Weight_SonarBeam_SteerAngle_8,-8.0993
Weight_SonarBeam_Throttle_8,2.7808
Weight_SonarBeam_SteerAngle_9,0.27059
Weight_SonarBeam_Throttle_9,-1.5982
Weight_SonarBeam_SteerAngle_10,6.0908
Weight_SonarBeam_Throttle_10,2.9432
Weight_SonarBeam_SteerAngle_11,-6.9101
Weight_SonarBeam_Throttle_11,1.3638
Weight_SonarBeam_SteerAngle_12,-2.0031
Weight_SonarBeam_Throttle_12,6.7309
Weight_SonarBeam_SteerAngle_13,4.1248
Weight_SonarBeam_Throttle_13,7.6318
Weight_SonarBeam_SteerAngle_14,-5.4843
Weight_SonarBeam_Throttle_14,-6.0989
Weight_SonarBeam_SteerAngle_15,-4.6217
Weight_SonarBeam_Throttle_15,-4.826
Weight_SonarBeam_SteerAngle_16,-5.2962
Weight_SonarBeam_Throttle_16,-4.2228
Weight_SonarBeam_SteerAngle_17,0.84842
Weight_SonarBeam_Throttle_17,-1.2281
Weight_SonarBeam_SteerAngle_18,3.8757
Weight_SonarBeam_Throttle_18,9.9505
Weight_SonarBeam_SteerAngle_19,9.8059
Weight_SonarBeam_Throttle_19,-2.7004
Weight_SonarBeam_SteerAngle_20,7.5021
Weight_SonarBeam_Throttle_20,-2.4765
Weight_SonarBeam_SteerAngle_21,7.4619
Weight_SonarBeam_Throttle_21,1.8036
Weight_SonarBeam_SteerAngle_22,2.7607
Weight_SonarBeam_Throttle_22,5.2357
Weight_SonarBeam_SteerAngle_23,1.2257
Weight_SonarBeam_Throttle_23,9.3611
Weight_SonarBeam_SteerAngle_24,-9.1242
Weight_SonarBeam_Throttle_24,-3.8304
Weight_SonarBeam_SteerAngle_25,-2.0558
Weight_SonarBeam_Throttle_25,-5.5494
Weight_SonarBeam_SteerAngle_26,2.1354
Weight_SonarBeam_Throttle_26,-5.7911
Weight_SonarBeam_SteerAngle_27,-1.3596
Weight_SonarBeam_Throttle_27,-0.79632
Weight_SonarBeam_SteerAngle_28,5.3882
Weight_SonarBeam_Throttle_28,3.5889
Weight_SonarBeam_SteerAngle_29,6.2496
Weight_SonarBeam_Throttle_29,6.1048
Weight_SonarBeam_SteerAngle_30,-4.329
Weight_SonarBeam_Throttle_30,6.3103
Weight_SonarBeam_SteerAngle_31,-4.6546
Weight_SonarBeam_Throttle_31,1.4607
Weight_SonarBeam_SteerAngle_32,-1.8019
Weight_SonarBeam_Throttle_32,0.8144
Weight_SonarBeam_SteerAngle_33,4.8738
Weight_SonarBeam_Throttle_33,0.16247
Weight_SonarBeam_SteerAngle_34,-2.9403
Weight_SonarBeam_Throttle_34,-5.5912
Weight_SonarBeam_SteerAngle_35,-9.7516
Weight_SonarBeam_Throttle_35,-1.1814
Weight_SonarBeam_SteerAngle_36,6.4555
Weight_SonarBeam_Throttle_36,5.4064
Weight_SonarBeam_SteerAngle_37,2.1733
Weight_SonarBeam_Throttle_37,-7.137
